"Date";"Max_TemperatureC";"Mean_TemperatureC";"Min_TemperatureC";"Dew_PointC";"MeanDew_PointC";"Min_DewpointC";"Max_Humidity";"Mean_Humidity";"Min_Humidity";"Max_Sea_Level_PressurehPa";"Mean_Sea_Level_PressurehPa";"Min_Sea_Level_PressurehPa";"Max_VisibilityKm";"Mean_VisibilityKm";"Min_VisibilitykM";"Max_Wind_SpeedKm_h";"Mean_Wind_SpeedKm_h";"Max_Gust_SpeedKm_h";"Precipitationmm";"CloudCover";"Events";"WindDirDegrees"
2013-03-22;5;0;-4;-1;-3;-6;98;75;52;1021;1017;1015;31;11;8;34;14;NA;0;6;"Fog";63
2013-03-23;2;0;-2;-4;-6;-10;75;59;41;1016;1015;1014;31;14;3;35;24;NA;0;7;"Snow";69
2013-03-24;3;-1;-4;-9;-13;-16;59;36;14;1016;1015;1013;31;30;26;39;26;NA;0;8;"";57
2013-03-25;4;0;-4;-9;-10;-12;59;44;23;1016;1014;1012;31;29;26;40;29;55;0;NA;"";53
2013-03-26;5;1;-4;-8;-9;-11;64;46;21;1014;1013;1011;31;31;31;34;21;NA;0;NA;"";51
2013-03-27;6;0;-5;-7;-8;-10;74;50;22;1014;1011;1009;31;30;27;27;14;NA;0;NA;"";53
2013-03-28;5;1;-4;-3;-6;-9;75;58;32;1011;1009;1007;31;14;10;21;11;34;0;5;"Snow";40
2013-03-29;2;0;-2;0;-2;-4;99;86;57;1010;1009;1008;11;4;0;11;6;NA;3.05;6;"Snow";326
2013-03-30;4;1;-2;-1;-3;-5;100;77;44;1011;1008;1007;11;7;2;18;8;NA;0;5;"Snow";18
2013-03-31;4;1;-1;-1;-3;-5;95;75;49;1014;1012;1011;14;8;3;19;10;NA;0;6;"Snow";15
2013-04-01;7;2;-4;-4;-6;-9;90;56;22;1013;1011;1010;31;14;10;26;13;NA;0;4;"";40
2013-04-02;8;2;-3;-5;-7;-9;74;49;20;1015;1012;1010;31;22;10;37;18;50;0;1;"";52
2013-04-03;7;2;-2;-3;-5;-7;74;55;34;1016;1015;1014;31;16;10;34;16;NA;0;6;"";56
2013-04-04;7;4;1;-2;-4;-7;70;57;40;1015;1012;1009;26;14;10;26;19;NA;0;6;"";61
2013-04-05;4;2;-1;-1;-2;-4;75;69;57;1015;1011;1009;26;13;10;27;14;NA;0;7;"";46
2013-04-06;7;4;2;2;-1;-5;96;71;31;1023;1019;1015;31;10;3;21;11;NA;0;7;"Rain";22
2013-04-07;11;4;-3;-1;-4;-8;91;51;16;1024;1021;1015;31;19;0;13;6;NA;0;2;"";358
2013-04-08;11;5;-1;3;-3;-6;87;54;19;1015;1008;1003;26;15;6;29;11;42;4.06;8;"Rain";100
2013-04-09;9;4;1;7;4;1;100;85;63;1004;1001;999;26;9;0;23;13;NA;1.02;7;"Fog-Rain";139
2013-04-10;10;8;6;8;6;4;87;83;69;1008;1004;1000;31;12;6;24;14;NA;1.02;7;"Rain";199
2013-04-11;14;9;5;11;7;5;95;78;53;1007;1000;997;31;10;5;35;19;45;0;7;"Rain";193
2013-04-12;14;11;7;9;7;5;93;76;46;1005;1002;999;31;11;4;35;14;52;0.76;6;"Rain-Thunderstorm";218
2013-04-13;15;11;8;7;5;0;87;65;25;1020;1015;1006;31;14;10;29;23;NA;0;6;"Rain";227
2013-04-14;22;17;11;11;9;7;82;62;37;1023;1021;1018;31;13;10;23;18;NA;0;7;"Rain";161
2013-04-15;21;16;11;12;9;8;88;60;41;1021;1019;1017;31;15;10;24;16;NA;0.25;6;"Rain";187
2013-04-16;19;13;8;12;8;1;100;65;20;1021;1019;1018;31;12;6;32;13;NA;0;5;"Fog-Rain";205
2013-04-17;22;17;12;12;11;9;94;65;35;1023;1020;1013;31;12;7;23;11;NA;0;6;"Rain";196
2013-04-18;17;14;10;10;4;-2;68;43;22;1019;1015;1011;31;13;10;40;23;61;0;6;"";227
2013-04-19;12;9;6;5;3;2;81;62;40;1028;1023;1019;26;12;10;26;14;NA;0;5;"Rain";262
2013-04-20;12;7;3;5;0;-3;87;56;28;1032;1030;1027;31;15;10;27;19;NA;0;4;"";21
2013-04-21;12;8;3;5;2;-1;81;59;34;1027;1021;1016;31;19;10;14;8;NA;0;7;"";309
2013-04-22;16;11;6;5;-1;-6;71;44;12;1019;1017;1016;31;25;10;16;10;NA;0;7;"";257
2013-04-23;15;11;8;9;6;1;82;67;44;1024;1020;1017;31;13;10;27;18;NA;0;6;"Rain";226
2013-04-24;22;13;5;10;8;5;98;65;29;1026;1025;1023;31;16;10;23;10;NA;0;4;"Fog";196
2013-04-25;24;16;7;13;10;7;98;65;28;1025;1022;1017;31;17;10;14;6;NA;0;4;"Fog";222
2013-04-26;18;12;6;12;9;5;94;80;54;1017;1011;1007;26;11;3;27;11;NA;3.05;6;"Fog-Rain";307
2013-04-27;9;7;4;6;3;0;93;72;44;1014;1011;1009;31;13;8;23;13;NA;0;7;"Rain";357
2013-04-28;13;7;1;4;1;-4;95;64;18;1019;1016;1014;31;16;10;18;11;NA;0;4;"Rain";346
2013-04-29;14;10;5;5;3;-2;87;63;28;1021;1017;1014;27;15;10;34;18;NA;0;6;"";234
2013-04-30;16;8;0;4;2;0;97;60;25;1024;1022;1021;26;17;10;21;6;34;0;6;"Fog";49
2013-05-01;18;12;6;7;5;3;76;57;36;1025;1022;1019;31;20;10;24;16;NA;0;6;"";46
2013-05-02;20;15;10;9;8;7;82;60;37;1020;1019;1018;26;13;10;24;11;NA;0;5;"Rain";41
2013-05-03;19;13;6;9;7;6;95;65;32;1019;1017;1015;31;14;5;13;10;NA;0;6;"Fog";9
2013-05-04;20;12;5;8;6;4;96;61;24;1022;1017;1015;31;17;8;21;8;NA;0;1;"Fog";261
2013-05-05;21;13;5;8;6;3;93;58;22;1024;1023;1021;31;19;10;14;8;NA;0;1;"Fog";206
2013-05-06;25;15;5;9;6;2;94;51;15;1023;1019;1016;31;16;10;16;6;NA;0;2;"";16
2013-05-07;21;14;8;15;11;7;95;76;43;1017;1015;1013;31;10;5;29;10;NA;5.08;6;"Fog-Rain";31
2013-05-08;22;17;11;14;13;9;100;81;36;1013;1011;1009;31;10;5;26;13;NA;2.03;5;"Fog-Rain";170
2013-05-09;19;15;11;13;10;6;96;71;38;1014;1012;1011;31;12;3;23;13;NA;2.03;5;"Fog-Rain";236
2013-05-10;16;12;9;10;7;6;88;68;49;1017;1014;1012;26;11;10;32;16;50;0;6;"Rain";221
2013-05-11;16;11;7;9;8;6;93;77;48;1018;1014;1012;31;14;10;37;16;55;1.02;6;"Rain";207
2013-05-12;13;10;7;8;6;4;93;78;57;1017;1014;1011;31;12;10;29;21;50;2.03;5;"Rain";236
2013-05-13;15;11;8;11;8;4;100;79;42;1017;1013;1012;31;10;5;32;19;47;0.25;6;"Rain";221
2013-05-14;14;11;8;9;6;4;94;68;44;1012;1009;1003;31;14;10;34;19;NA;0;7;"Rain";221
2013-05-15;16;11;7;12;10;6;95;81;69;1004;1001;999;31;12;10;26;11;NA;6.1;6;"Fog-Rain";167
2013-05-16;17;13;9;14;11;8;98;88;62;1003;999;996;26;10;2;19;8;NA;20.07;7;"Fog-Rain";345
2013-05-17;11;10;9;10;9;8;100;92;83;1005;1002;998;14;6;1;16;11;NA;0.25;7;"Rain";263
2013-05-18;15;11;8;9;8;7;93;79;51;1010;1008;1005;31;12;5;14;11;NA;0;6;"Rain";269
2013-05-19;21;13;7;11;9;7;98;74;40;1010;1008;1006;31;13;6;23;11;NA;0;2;"";5
2013-05-20;14;12;11;11;10;9;94;82;60;1010;1008;1006;31;10;3;14;11;NA;4.06;7;"Rain";258
2013-05-21;18;13;8;11;9;7;94;76;41;1010;1010;1009;31;12;8;21;13;NA;0;7;"Rain";232
2013-05-22;11;9;7;9;7;4;96;82;59;1014;1012;1009;31;10;3;23;18;NA;0;6;"Rain";303
2013-05-23;9;7;4;7;4;2;94;83;60;1014;1009;1007;31;13;7;21;10;23;7.11;6;"Rain";297
2013-05-24;14;7;1;4;2;-2;100;67;25;1014;1011;1010;26;10;8;21;8;NA;0;2;"Fog";184
2013-05-25;15;8;1;6;4;1;100;71;37;1015;1014;1013;31;14;10;26;10;NA;0;5;"Fog-Rain";329
2013-05-26;12;9;7;9;7;6;100;87;66;1015;1012;1010;31;10;5;23;16;40;5.08;7;"Rain";282
2013-05-27;19;13;8;9;6;2;87;60;25;1011;1010;1008;31;13;10;21;13;35;0;5;"Rain";291
2013-05-28;22;14;6;11;8;5;93;61;24;1008;1004;999;10;10;10;26;8;NA;0;2;"Fog-Rain";80
2013-05-29;11;10;9;12;9;8;95;90;73;1004;1001;999;19;8;5;26;14;NA;13.97;7;"Rain";242
2013-05-30;16;12;9;9;8;6;95;73;44;1010;1007;1004;31;10;5;14;11;NA;0;6;"Rain";170
2013-05-31;22;17;12;12;11;8;94;68;37;1012;1009;1007;31;9;3;35;18;58;0;6;"Rain";326
2013-06-01;14;12;11;11;9;7;88;80;65;1021;1016;1012;27;13;10;24;19;NA;0;7;"Rain";311
2013-06-02;18;12;7;8;5;2;87;61;29;1027;1024;1021;31;14;10;26;16;40;0;3;"";329
2013-06-03;17;11;6;7;5;3;87;61;34;1029;1027;1026;31;13;10;21;13;NA;0;5;"";353
2013-06-04;21;14;7;11;7;5;87;64;31;1027;1023;1019;31;13;10;19;11;35;0;4;"";5
2013-06-05;24;16;7;12;9;6;96;63;27;1020;1019;1017;31;17;10;13;5;NA;0;2;"";8
2013-06-06;26;17;8;11;9;7;94;56;22;1020;1019;1018;26;13;10;16;8;24;0;2;"";47
2013-06-07;26;18;9;13;10;8;94;53;23;1021;1020;1018;31;25;10;16;8;NA;0;1;"";20
2013-06-08;24;19;14;15;12;10;77;61;36;1020;1017;1013;31;15;10;24;11;NA;0;3;"Rain";10
2013-06-09;18;14;10;13;11;8;94;75;52;1014;1012;1010;31;12;9;23;16;NA;0;6;"Rain";18
2013-06-10;19;14;11;11;8;7;82;66;39;1015;1013;1011;31;14;10;19;13;NA;0;4;"";326
2013-06-11;22;16;9;12;9;7;94;61;30;1017;1016;1015;31;14;10;11;6;NA;0;3;"";300
2013-06-12;22;19;16;15;13;12;77;65;50;1018;1017;1016;31;14;10;26;14;NA;0;6;"Rain";190
2013-06-13;24;18;12;17;14;10;94;76;48;1017;1014;1012;31;11;6;29;19;NA;7.11;6;"Rain";205
2013-06-14;19;14;9;11;9;8;90;71;42;1021;1019;1016;31;12;10;23;16;NA;0;5;"";243
2013-06-15;21;16;11;13;8;3;82;60;22;1017;1013;1011;31;12;10;42;19;52;0;5;"Rain";198
2013-06-16;20;16;11;11;8;7;72;57;33;1016;1016;1014;31;11;10;24;14;NA;0;6;"Rain";236
2013-06-17;24;18;12;17;12;8;73;60;38;1016;1014;1011;31;13;10;24;11;NA;0.51;6;"Rain";27
2013-06-18;33;24;15;19;17;14;94;62;23;1015;1014;1012;31;17;10;14;8;NA;0;6;"Fog-Rain";22
2013-06-19;32;25;18;22;19;17;94;71;36;1014;1012;1010;31;13;6;26;10;NA;0;6;"Rain-Thunderstorm";6
2013-06-20;23;21;19;20;18;17;94;80;64;1015;1012;1009;31;10;3;29;11;NA;7.87;6;"Rain-Thunderstorm";299
2013-06-21;21;18;16;17;14;13;94;80;61;1016;1011;1008;31;12;8;37;19;52;2.03;6;"Rain-Thunderstorm";206
2013-06-22;23;19;14;15;13;11;88;69;43;1016;1013;1011;10;10;10;37;21;55;0;6;"Rain";202
2013-06-23;17;14;12;13;11;10;94;76;59;1014;1012;1010;31;12;7;43;26;NA;0.76;5;"Rain";215
2013-06-24;16;14;12;12;11;9;94;79;59;1024;1019;1014;31;14;8;24;18;NA;1.02;6;"Rain";248
2013-06-25;17;14;11;11;9;5;94;72;44;1029;1026;1024;31;12;8;23;13;NA;0.25;6;"Rain";321
2013-06-26;17;11;4;9;7;4;100;70;39;1029;1028;1025;31;14;10;18;8;NA;1.02;6;"Fog";280
2013-06-27;17;13;10;10;9;7;94;74;50;1026;1023;1022;31;12;10;26;10;NA;0;6;"Rain";286
2013-06-28;16;12;9;13;11;7;94;87;76;1022;1019;1018;31;10;5;23;13;NA;3.05;7;"Rain";202
2013-06-29;19;16;12;14;11;6;100;74;33;1025;1018;1013;26;10;6;29;18;NA;0;6;"Rain";305
2013-06-30;21;13;6;14;9;6;100;71;44;1025;1023;1019;31;12;10;21;10;NA;0;5;"Fog";211
2013-07-01;21;17;13;15;13;12;94;76;51;1020;1017;1016;31;14;10;19;11;NA;0;5;"";239
2013-07-02;23;17;10;13;11;9;97;67;29;1017;1014;1009;26;13;10;24;6;29;0;3;"Fog";220
2013-07-03;19;18;17;17;15;12;94;83;53;1015;1009;1006;31;12;5;21;13;NA;13.97;6;"Rain";201
2013-07-04;23;18;14;16;14;13;94;78;51;1025;1020;1016;26;13;10;26;11;NA;0;5;"Rain";233
2013-07-05;23;19;16;16;15;14;94;74;47;1030;1028;1025;26;12;10;16;8;NA;0;5;"";282
2013-07-06;27;20;13;17;14;12;100;68;33;1030;1029;1028;31;14;5;16;8;NA;0;1;"Fog";23
2013-07-07;28;21;13;15;12;8;88;57;20;1031;1030;1029;26;26;26;19;10;NA;0;NA;"";14
2013-07-08;28;20;13;15;13;11;88;58;24;1031;1030;1027;31;31;31;24;11;NA;0;NA;"";26
2013-07-09;27;21;14;16;13;8;77;56;30;1029;1025;1022;27;21;10;19;11;NA;0;1;"";8
2013-07-10;22;18;14;14;12;9;88;66;43;1023;1022;1020;31;16;10;26;13;NA;0;4;"";350
2013-07-11;18;16;13;11;9;9;77;65;44;1023;1022;1021;31;14;10;19;11;NA;0;6;"";4
2013-07-12;19;14;9;12;11;9;94;73;45;1024;1023;1022;31;13;9;14;6;NA;0;5;"Fog";353
2013-07-13;22;18;14;13;12;9;88;66;35;1024;1023;1022;31;12;10;11;6;NA;0;6;"";1
2013-07-14;21;16;10;14;12;9;96;75;51;1025;1024;1023;31;12;10;18;6;NA;0;5;"Fog";354
2013-07-15;27;19;11;14;12;9;95;63;23;1023;1022;1021;31;17;10;13;5;NA;0;2;"";9
2013-07-16;28;19;11;15;12;8;94;59;21;1024;1023;1022;31;26;10;16;5;NA;0;NA;"Fog";15
2013-07-17;27;20;14;16;14;12;94;61;32;1024;1023;1022;31;23;10;21;8;NA;0;6;"";20
2013-07-18;29;23;17;16;14;12;88;56;27;1024;1023;1022;31;24;10;23;11;NA;0;1;"";23
2013-07-19;27;21;16;14;13;12;82;56;30;1024;1023;1021;31;20;10;26;16;NA;0;1;"";21
2013-07-20;22;18;13;15;13;12;88;70;50;1023;1022;1020;31;15;10;21;11;NA;0;4;"Fog";23
2013-07-21;31;22;13;16;13;9;94;56;18;1021;1019;1017;31;25;10;14;6;NA;0;NA;"Fog";66
2013-07-22;34;25;16;17;14;11;82;48;17;1018;1016;1014;31;16;10;16;6;NA;0;4;"Thunderstorm";110
2013-07-23;33;26;17;18;16;12;88;61;19;1014;1013;1011;31;17;10;34;6;NA;0;5;"Rain-Thunderstorm";119
2013-07-24;27;21;16;19;17;16;89;74;43;1016;1014;1012;31;11;6;21;8;NA;0;5;"Fog-Rain-Thunderstorm";250
2013-07-25;27;21;15;20;18;14;100;75;46;1016;1015;1014;31;12;6;23;10;NA;0;4;"Fog-Rain-Thunderstorm";139
2013-07-26;28;23;18;19;18;16;96;72;38;1015;1013;1012;31;16;10;19;8;NA;0;5;"Fog-Rain";133
2013-07-27;30;24;18;21;19;17;94;73;44;1012;1009;1005;31;19;10;26;6;NA;1.02;7;"Fog-Rain-Thunderstorm";64
2013-07-28;25;21;18;21;16;13;83;66;41;1014;1010;1004;31;11;10;26;13;NA;0;6;"Rain";234
2013-07-29;26;21;16;17;15;12;94;66;36;1017;1014;1014;31;14;10;27;11;NA;0;5;"";214
2013-07-30;23;19;15;17;13;12;94;66;41;1019;1017;1015;31;11;10;34;18;52;0;5;"Rain";220
2013-07-31;25;21;17;17;15;13;94;71;44;1019;1017;1014;31;12;8;32;21;NA;0;5;"Rain";236
2013-08-01;32;24;16;17;15;13;88;56;23;1019;1015;1012;NA;NA;NA;19;11;NA;0;NA;"";145
2013-08-02;37;30;23;17;13;10;53;36;15;1013;1011;1009;10;10;10;26;18;NA;0;3;"";151
2013-08-03;27;23;19;18;14;8;85;53;22;1021;1016;1010;26;12;10;32;18;47;0;4;"Rain";244
2013-08-04;28;21;13;15;11;6;94;50;17;1022;1021;1019;31;26;10;13;5;NA;0;1;"";154
2013-08-05;31;23;15;15;12;8;73;45;19;1020;1016;1011;10;10;10;19;11;NA;0;3;"";145
2013-08-06;25;21;16;16;13;9;77;55;28;1016;1015;1011;10;10;10;26;14;NA;0;4;"Thunderstorm";269
2013-08-07;24;19;14;19;16;13;94;83;59;1015;1011;1008;31;12;5;26;11;NA;2.03;7;"Rain";3
2013-08-08;22;18;14;15;12;9;94;73;36;1021;1017;1012;31;10;4;16;11;NA;0;6;"Rain";308
2013-08-09;24;17;11;15;11;7;94;66;23;1022;1020;1019;19;12;10;19;6;NA;0;6;"Rain";229
2013-08-10;22;18;14;15;12;5;88;67;32;1022;1020;1019;31;15;10;23;10;NA;0;5;"";257
2013-08-11;23;18;12;15;9;7;88;60;29;1022;1019;1017;26;11;10;26;13;39;0;6;"Rain";232
