"Date";"Max_TemperatureC";"Mean_TemperatureC";"Min_TemperatureC";"Dew_PointC";"MeanDew_PointC";"Min_DewpointC";"Max_Humidity";"Mean_Humidity";"Min_Humidity";"Max_Sea_Level_PressurehPa";"Mean_Sea_Level_PressurehPa";"Min_Sea_Level_PressurehPa";"Max_VisibilityKm";"Mean_VisibilityKm";"Min_VisibilitykM";"Max_Wind_SpeedKm_h";"Mean_Wind_SpeedKm_h";"Max_Gust_SpeedKm_h";"Precipitationmm";"CloudCover";"Events";"WindDirDegrees"
2013-03-01;2;1;-1;-1;-2;-2;93;85;77;1025;1022;1021;10;8;5;14;6;NA;0;8;"Rain-Snow";38
2013-03-02;2;0;-3;-2;-3;-5;93;77;53;1025;1023;1021;26;10;6;13;8;NA;0;6;"Rain-Snow";125
2013-03-03;5;-1;-6;-2;-4;-7;94;77;48;1025;1022;1020;16;10;5;11;3;NA;0;1;"";68
2013-03-04;9;2;-5;-1;-3;-5;93;72;36;1023;1019;1015;31;17;10;19;5;NA;0;NA;"";54
2013-03-05;14;6;-4;3;-2;-4;96;66;26;1017;1011;1007;31;16;5;6;3;NA;0;NA;"Fog";73
2013-03-06;15;7;-2;3;-1;-4;93;63;24;1009;1003;999;31;23;19;18;5;NA;0;NA;"";61
2013-03-07;16;10;3;7;4;1;87;68;43;1002;1000;999;31;18;10;11;3;NA;0;6;"Rain";146
2013-03-08;18;10;2;8;5;2;100;72;29;1003;1000;998;31;14;10;14;5;NA;1.02;6;"Fog-Rain";216
2013-03-09;16;12;8;8;5;0;93;68;33;1004;1002;1001;19;11;10;19;11;NA;0;6;"Rain";236
2013-03-10;10;7;3;7;4;1;88;77;61;1003;1000;998;18;10;8;19;8;NA;2.03;5;"Rain";239
2013-03-11;3;2;2;2;1;0;100;90;75;1002;1000;999;31;7;1;11;8;NA;2.03;7;"Fog-Rain";357
2013-03-12;7;2;-2;4;1;-4;100;91;78;1001;997;995;8;3;0;19;8;NA;3.05;7;"Fog-Rain-Snow";6
2013-03-13;-2;-3;-5;-3;-5;-8;93;84;70;1010;1003;999;19;7;3;16;10;NA;0;7;"Snow";331
2013-03-14;-1;-4;-8;-4;-7;-10;86;74;55;1013;1009;1007;18;11;5;14;6;NA;0;4;"Snow";283
2013-03-15;1;-2;-5;-4;-9;-13;93;62;28;1020;1015;1010;18;9;3;19;11;34;0;4;"Snow";303
2013-03-16;7;0;-7;-5;-7;-11;86;57;20;1020;1014;1008;NA;NA;NA;19;6;NA;0;8;"";112
2013-03-17;7;3;0;2;-1;-7;82;69;44;1010;1003;997;31;13;10;21;6;26;1.02;7;"Rain-Snow";123
2013-03-18;4;3;2;3;2;0;93;86;63;999;995;992;31;12;9;16;8;NA;5.08;7;"Rain";280
2013-03-19;9;4;0;2;0;-3;93;72;40;1004;1000;994;31;13;10;32;11;55;0.25;5;"Rain";233
2013-03-20;9;4;0;3;1;-1;93;78;52;1011;1004;1001;19;10;9;29;8;50;0.25;6;"Rain";197
2013-03-21;7;3;1;2;-1;-4;93;72;41;1018;1016;1011;31;12;6;29;13;NA;0;5;"Rain";318
2013-03-22;9;3;-3;1;-2;-4;93;67;36;1019;1014;1010;31;12;4;21;10;NA;0;2;"Fog";68
2013-03-23;2;1;-1;-1;-3;-5;95;75;54;1014;1012;1010;31;10;1;26;18;NA;1.02;7;"Rain-Snow";76
2013-03-24;4;1;-1;-2;-4;-7;86;65;45;1013;1009;1007;19;13;6;27;19;NA;0.25;6;"Snow";85
2013-03-25;-1;-2;-3;-2;-3;-5;93;89;79;1011;1008;1007;6;3;1;21;14;NA;2.03;7;"Snow";51
2013-03-26;-1;-3;-6;-4;-6;-8;93;79;55;1013;1008;1006;31;7;2;19;13;NA;0.25;6;"Snow";51
2013-03-27;-1;-4;-7;-4;-6;-8;93;77;56;1012;1009;1007;18;11;9;18;8;NA;0;7;"Snow";78
2013-03-28;4;-1;-6;2;-2;-7;93;79;51;1010;1006;1004;10;7;3;11;3;NA;2.03;6;"Rain";217
2013-03-29;6;3;-1;1;-3;-6;89;64;34;1010;1006;1004;16;10;5;19;11;NA;0;4;"Snow";259
2013-03-30;4;1;-1;1;-1;-4;93;76;57;1007;1003;1002;14;7;2;14;6;NA;0.25;7;"Rain-Snow";359
2013-03-31;3;1;-1;-2;-4;-6;86;65;45;1011;1008;1005;18;8;3;19;13;34;0;6;"Snow";346
2013-04-01;6;1;-3;-3;-5;-7;86;61;31;1011;1007;1006;31;15;10;23;11;NA;0;4;"Snow";66
2013-04-02;3;0;-3;-2;-4;-7;75;66;50;1010;1007;1005;31;13;10;18;13;NA;0;7;"";53
2013-04-03;5;3;2;-1;-2;-4;81;65;44;1012;1010;1009;14;11;8;26;13;NA;0;6;"";75
2013-04-04;9;3;-2;0;-3;-5;80;62;41;1012;1008;1005;14;12;10;21;13;NA;0;6;"";76
2013-04-05;3;1;-1;-2;-2;-4;86;71;57;1012;1006;1003;11;9;5;14;13;NA;0;7;"";33
2013-04-06;4;2;1;0;-2;-3;87;72;58;1021;1015;1010;18;9;3;14;6;NA;0;7;"Rain";23
2013-04-07;7;3;1;0;-2;-5;93;64;36;1022;1018;1013;31;12;5;14;8;32;0;6;"Snow";42
2013-04-08;9;4;-2;4;-1;-4;87;71;40;1016;1007;1003;26;12;6;16;8;27;0.76;7;"Rain";133
2013-04-09;11;7;3;5;3;1;87;75;46;1006;1004;1002;31;13;10;24;10;40;0.25;6;"Rain";192
2013-04-10;13;9;6;5;3;1;87;68;37;1011;1008;1003;31;10;10;26;16;45;0.25;6;"Rain";223
2013-04-11;16;12;8;11;8;3;89;75;56;1011;1005;1001;31;12;10;24;10;39;4.06;6;"Rain";192
2013-04-12;15;12;8;9;5;1;88;66;33;1012;1006;1001;31;11;10;32;16;50;0.25;5;"Rain";219
2013-04-13;14;11;7;6;3;-1;81;59;26;1024;1019;1012;10;10;10;26;14;47;0.51;4;"Rain";219
2013-04-14;22;14;7;9;6;3;81;56;28;1027;1025;1022;10;10;10;14;5;NA;0;6;"Rain";90
2013-04-15;25;16;7;10;6;4;87;52;18;1023;1021;1017;NA;NA;NA;26;6;NA;0;NA;"";322
2013-04-16;22;17;11;11;9;6;77;55;34;1023;1020;1019;31;13;10;21;8;32;0;3;"Rain";289
2013-04-17;23;17;11;10;8;5;82;53;25;1025;1022;1018;31;25;10;14;6;NA;0;6;"";233
2013-04-18;24;18;11;11;8;1;76;53;28;1021;1018;1016;10;10;10;34;10;29;0;3;"Rain";251
2013-04-19;13;10;7;6;2;-1;81;53;31;1026;1023;1021;31;12;10;34;13;55;0.51;6;"Rain";272
2013-04-20;8;7;5;6;4;-1;93;82;40;1026;1023;1021;31;10;6;26;16;37;4.06;7;"Rain";44
2013-04-21;11;9;7;8;6;5;93;83;68;1022;1018;1016;13;8;5;13;8;NA;0;7;"Rain";348
2013-04-22;12;10;8;7;6;5;89;74;54;1019;1017;1016;14;10;10;8;5;NA;0;7;"Rain";226
2013-04-23;18;13;8;7;4;1;87;57;24;1025;1022;1019;31;16;9;14;5;26;0;6;"";247
2013-04-24;22;13;6;8;5;2;83;54;21;1028;1026;1024;31;25;19;14;6;NA;0;NA;"";291
2013-04-25;24;16;7;9;7;4;87;53;22;1027;1024;1019;31;17;10;11;5;NA;0;1;"";123
2013-04-26;23;16;9;13;8;4;90;64;22;1020;1012;1006;11;9;5;26;8;NA;5.08;7;"Rain";301
2013-04-27;8;7;5;11;7;4;95;92;87;1009;1005;1003;14;7;2;23;11;34;5.08;7;"Rain";323
2013-04-28;9;7;4;6;4;3;95;82;65;1017;1014;1009;31;11;5;18;10;NA;0;7;"Rain";349
2013-04-29;11;9;7;9;7;5;94;83;73;1021;1018;1015;31;12;7;10;5;NA;0.76;7;"Rain";17
2013-04-30;14;11;9;9;8;7;94;84;61;1022;1019;1017;31;10;3;23;10;37;0.51;7;"Rain";13
2013-05-01;17;12;8;11;9;7;95;80;62;1022;1019;1016;18;8;5;18;10;NA;0;7;"";22
2013-05-02;17;13;9;11;9;8;94;75;55;1019;1018;1015;26;11;6;18;6;NA;0;6;"";21
2013-05-03;13;12;11;12;10;9;95;86;75;1017;1015;1014;18;8;3;13;6;NA;0.51;6;"Rain";2
2013-05-04;14;11;8;11;9;8;94;84;63;1022;1019;1016;31;12;9;14;8;NA;1.02;6;"Rain";239
2013-05-05;19;12;4;11;7;4;100;72;38;1024;1022;1019;26;10;0;19;5;NA;0;2;"Fog";63
2013-05-06;21;14;8;12;9;6;94;73;44;1021;1017;1013;31;13;7;21;6;NA;3.05;5;"Rain-Thunderstorm";346
2013-05-07;19;15;11;13;11;10;97;79;48;1016;1015;1013;31;9;3;16;6;NA;0.25;5;"Fog-Rain";240
2013-05-08;23;15;7;11;9;5;96;64;25;1016;1014;1010;31;12;0;14;5;NA;0;3;"Fog";318
2013-05-09;21;17;13;14;12;9;88;70;44;1016;1014;1013;11;10;10;14;6;NA;0;6;"Rain";233
2013-05-10;16;13;11;12;8;5;94;71;41;1019;1016;1013;26;11;10;23;10;NA;2.03;6;"Rain";282
2013-05-11;14;12;10;9;7;5;82;73;51;1019;1017;1015;31;13;8;26;6;NA;1.02;5;"Rain";266
2013-05-12;12;9;7;8;5;2;87;73;45;1022;1017;1014;26;10;10;39;13;69;0.51;5;"Rain-Thunderstorm";237
2013-05-13;14;11;7;8;6;4;82;72;57;1022;1019;1016;31;11;10;21;10;NA;0.51;6;"Rain";226
2013-05-14;19;14;9;9;6;4;87;60;29;1017;1012;1006;10;10;10;14;6;NA;0;6;"";198
2013-05-15;20;14;8;12;10;7;87;71;41;1006;1003;1001;31;11;10;29;6;NA;0.51;6;"Rain-Thunderstorm";14
2013-05-16;15;11;8;12;10;8;98;85;75;1003;998;995;31;14;0;19;6;NA;0.76;6;"Fog-Rain";315
2013-05-17;13;11;10;12;9;8;94;86;75;1006;1001;997;26;10;5;13;6;NA;0.25;7;"Rain";296
2013-05-18;21;14;8;9;7;3;93;63;24;1009;1007;1005;31;12;10;19;6;NA;0;4;"";137
2013-05-19;14;11;9;9;8;7;89;77;57;1011;1007;1005;14;10;10;24;8;NA;7.11;6;"Rain";257
2013-05-20;16;11;7;7;5;3;87;65;41;1014;1012;1010;10;10;10;29;13;60;0;5;"Rain";215
2013-05-21;15;11;6;8;6;4;93;68;46;1014;1012;1010;31;10;10;19;8;37;0;5;"Rain";204
2013-05-22;10;8;7;9;7;4;94;84;71;1016;1011;1008;31;12;5;26;11;NA;0.76;7;"Rain";264
2013-05-23;13;9;5;6;4;1;87;73;40;1015;1009;1006;31;12;10;23;8;NA;1.02;6;"Rain";238
2013-05-24;10;6;2;3;2;-2;93;76;38;1013;1011;1010;31;13;6;13;5;NA;5.08;6;"Rain";248
2013-05-25;12;7;1;5;2;0;93;70;38;1014;1012;1011;31;13;10;23;6;NA;0.51;5;"Rain";302
2013-05-26;8;7;6;6;4;3;93;83;71;1015;1013;1011;26;11;7;24;14;42;7.11;7;"Rain";237
2013-05-27;16;11;6;6;4;1;89;63;29;1013;1011;1009;31;12;10;26;11;NA;0;6;"Rain";260
2013-05-28;21;12;4;10;7;2;93;67;27;1010;1005;999;31;12;10;26;5;NA;0;5;"Fog-Rain-Thunderstorm";338
2013-05-29;12;9;7;10;7;5;94;84;64;1007;1003;1002;26;11;8;23;10;NA;6.1;6;"Rain";240
2013-05-30;15;9;3;7;5;3;97;72;35;1008;1007;1006;26;12;3;16;5;NA;0.51;6;"Fog-Rain";311
2013-05-31;13;10;8;12;9;6;95;90;65;1007;1004;1001;31;8;3;32;18;NA;21.08;7;"Rain";278
2013-06-01;12;11;11;12;11;9;94;90;86;1016;1011;1005;13;7;3;32;24;NA;6.1;7;"Rain";303
2013-06-02;14;11;8;9;6;4;94;70;43;1023;1020;1016;31;11;5;29;23;45;0.51;6;"Rain";305
2013-06-03;12;10;8;6;4;3;82;67;47;1026;1024;1023;31;11;10;19;10;NA;1.02;6;"Rain";358
2013-06-04;19;13;8;10;7;4;93;65;37;1025;1020;1017;10;10;10;18;6;NA;0;6;"Rain";33
2013-06-05;22;14;7;11;9;6;93;64;31;1019;1017;1015;31;16;10;18;6;NA;0;6;"";62
2013-06-06;23;16;8;11;9;6;87;57;24;1020;1019;1017;31;13;10;11;5;32;0;1;"";23
2013-06-07;23;17;11;13;11;8;88;61;33;1020;1019;1017;31;15;10;16;6;NA;0;1;"";55
2013-06-08;26;18;11;14;11;8;94;61;24;1019;1015;1009;31;13;10;16;5;NA;0;2;"";29
2013-06-09;22;18;15;14;13;11;94;73;47;1011;1009;1007;31;12;5;19;6;NA;11.94;5;"Rain-Thunderstorm";325
2013-06-10;18;16;13;13;12;10;94;82;63;1014;1010;1007;31;10;4;23;10;NA;0;6;"Rain-Thunderstorm";290
2013-06-11;18;15;12;14;12;11;94;80;58;1020;1017;1014;31;9;3;16;8;NA;3.05;6;"Rain";277
2013-06-12;23;17;11;13;11;9;94;70;38;1021;1020;1019;31;14;10;11;5;NA;0;6;"Rain";170
2013-06-13;28;20;12;17;13;11;94;66;35;1021;1017;1011;31;15;10;50;6;69;4.06;5;"Rain";302
2013-06-14;18;14;11;11;9;6;88;65;38;1024;1021;1017;31;10;9;27;11;NA;0;5;"Rain";350
2013-06-15;24;18;11;13;11;9;88;62;32;1018;1016;1013;26;11;10;26;8;NA;0;4;"Fog";246
2013-06-16;26;19;13;13;12;10;88;59;31;1019;1016;1013;10;10;10;14;6;NA;0;4;"";315
2013-06-17;33;24;15;19;14;10;88;54;19;1015;1013;1009;NA;NA;NA;11;5;NA;0;NA;"";113
2013-06-18;33;26;18;19;17;14;83;54;25;1017;1015;1011;31;15;10;18;8;NA;0;5;"Rain-Thunderstorm";65
2013-06-19;33;26;19;19;17;11;83;53;20;1015;1012;1008;31;27;10;13;5;NA;0;3;"";54
2013-06-20;28;21;15;21;17;13;94;72;48;1015;1012;1008;31;16;10;35;6;60;0;3;"Rain-Thunderstorm";326
2013-06-21;23;18;13;13;12;9;88;65;34;1019;1016;1015;31;13;10;19;8;35;0;4;"Rain-Thunderstorm";243
2013-06-22;23;19;15;12;11;9;82;58;30;1019;1017;1014;10;10;10;16;6;NA;0;6;"Rain";246
2013-06-23;20;17;14;13;9;5;77;56;30;1019;1016;1015;10;10;10;32;11;NA;0;5;"Rain";238
2013-06-24;17;14;12;11;8;6;88;67;48;1024;1020;1018;18;10;10;32;13;39;0.76;6;"Rain";266
2013-06-25;16;13;11;10;8;6;88;74;43;1027;1025;1023;31;13;10;26;13;NA;2.03;6;"Rain";287
2013-06-26;16;12;8;8;6;3;93;64;35;1029;1028;1027;26;13;10;19;10;NA;0;6;"";303
2013-06-27;15;12;9;11;8;5;94;74;43;1028;1024;1022;31;12;10;23;5;NA;4.06;6;"Rain";184
2013-06-28;18;12;7;9;8;6;94;73;39;1024;1021;1020;31;11;5;16;5;NA;0;5;"Fog-Rain";278
2013-06-29;17;14;11;14;11;8;94;81;68;1023;1020;1017;31;11;6;16;6;NA;13.97;6;"Rain";238
2013-06-30;19;13;8;10;8;7;88;64;38;1025;1023;1022;31;11;10;14;8;NA;0;3;"";299
2013-07-01;24;16;8;12;9;7;94;64;30;1023;1020;1015;26;12;10;10;3;NA;0;1;"Fog";30
2013-07-02;26;19;12;14;12;8;94;60;28;1018;1016;1012;10;10;10;14;5;NA;0;5;"";258
2013-07-03;21;18;16;16;13;11;88;73;50;1017;1013;1011;31;11;10;16;6;NA;3.05;6;"Rain";207
2013-07-04;21;18;16;16;14;13;94;79;55;1026;1021;1016;26;10;6;19;6;NA;1.02;6;"Rain";304
2013-07-05;23;18;13;14;13;12;88;66;41;1029;1027;1026;31;11;10;14;6;NA;0;5;"Rain";316
2013-07-06;26;20;14;16;13;11;94;65;34;1029;1027;1024;31;15;10;19;6;NA;0;2;"";37
2013-07-07;26;21;15;16;14;11;88;60;37;1028;1027;1024;31;18;10;23;10;NA;0;2;"";25
2013-07-08;27;21;14;13;12;10;77;53;25;1028;1027;1023;10;10;10;21;10;NA;0;1;"";31
2013-07-09;26;21;15;15;13;11;77;55;32;1026;1022;1019;31;19;10;21;6;29;0;5;"";20
2013-07-10;27;20;13;14;12;8;88;57;27;1020;1018;1014;31;24;10;18;6;NA;0;1;"";332
2013-07-11;22;18;13;12;9;7;82;58;30;1021;1019;1016;31;14;10;16;11;NA;0;4;"";10
2013-07-12;23;16;9;9;8;6;87;53;25;1021;1020;1019;10;10;10;11;5;NA;0;1;"";5
2013-07-13;24;18;11;11;9;6;88;52;23;1022;1020;1019;NA;NA;NA;14;5;NA;0;NA;"";359
2013-07-14;26;18;11;12;10;7;88;54;24;1023;1022;1019;31;29;26;14;5;29;0;NA;"";354
2013-07-15;24;19;14;13;10;5;88;54;20;1024;1022;1021;31;17;10;16;6;NA;0;3;"";304
2013-07-16;28;19;11;12;9;5;94;50;18;1024;1022;1019;NA;NA;NA;14;5;NA;0;NA;"";18
2013-07-17;28;21;13;12;11;8;82;49;20;1022;1021;1018;31;31;31;19;6;26;0;NA;"";357
2013-07-18;29;23;18;14;12;9;64;47;23;1021;1020;1017;31;26;10;23;10;NA;0;6;"";10
2013-07-19;29;23;17;14;11;9;72;46;20;1021;1019;1016;NA;NA;NA;21;10;NA;0;NA;"";20
2013-07-20;29;22;16;13;12;10;73;48;23;1020;1019;1015;10;10;10;18;8;NA;0;1;"";1
2013-07-21;30;23;16;14;11;8;72;44;19;1021;1019;1016;NA;NA;NA;13;6;NA;0;NA;"";53
2013-07-22;32;23;15;14;10;6;77;42;14;1019;1017;1013;10;10;10;11;5;NA;0;1;"";327
2013-07-23;32;23;16;17;13;10;78;57;18;1016;1014;1011;31;12;10;32;5;53;0.51;3;"Rain-Thunderstorm";18
2013-07-24;27;22;17;18;16;14;94;77;43;1018;1016;1014;31;14;4;29;5;52;12.95;5;"Fog-Rain-Thunderstorm";158
2013-07-25;27;21;15;19;17;15;100;78;43;1018;1017;1015;26;8;0;23;3;40;0;3;"Fog-Rain-Thunderstorm";75
2013-07-26;30;23;16;20;17;14;94;68;34;1018;1016;1011;31;11;5;11;5;NA;0;5;"Fog-Rain-Thunderstorm";73
2013-07-27;34;26;18;19;17;13;94;56;20;1014;1011;1005;31;17;10;11;5;NA;0;1;"Fog";110
2013-07-28;29;23;17;19;17;15;94;69;35;1018;1013;1007;19;10;7;50;11;71;9.91;6;"Rain-Thunderstorm";286
2013-07-29;19;17;16;17;16;14;94;89;83;1021;1017;1015;31;10;6;21;6;NA;23.88;7;"Fog-Rain";209
2013-07-30;24;19;15;15;13;10;88;64;36;1022;1021;1019;10;10;10;26;11;NA;0;4;"Rain";227
2013-07-31;26;22;18;15;13;12;83;57;38;1022;1021;1019;10;10;10;19;11;NA;0;4;"";257
2013-08-01;31;22;14;16;13;8;94;58;18;1021;1018;1013;NA;NA;NA;11;5;NA;0;NA;"";55
2013-08-02;34;25;16;18;14;9;88;52;15;1017;1016;1011;NA;NA;NA;10;5;NA;0;NA;"";91
2013-08-03;29;23;18;17;16;14;83;56;33;1022;1019;1014;31;11;10;21;6;NA;0;3;"Rain";318
2013-08-04;26;22;17;17;14;12;83;58;34;1023;1021;1019;26;10;5;19;6;NA;1.02;4;"Rain-Thunderstorm";292
2013-08-05;31;23;15;19;16;14;94;67;32;1022;1018;1012;10;10;10;14;5;NA;0;1;"";56
2013-08-06;29;23;18;19;17;15;94;68;39;1017;1015;1012;31;12;10;42;6;NA;0;5;"Rain-Thunderstorm";317
2013-08-07;26;21;16;19;17;15;100;75;46;1015;1012;1009;31;14;8;35;8;63;3.05;6;"Rain";208
2013-08-08;21;18;16;17;16;15;94;83;65;1020;1016;1014;31;14;10;11;5;NA;0.51;6;"Rain-Thunderstorm";333
2013-08-09;21;18;15;16;13;11;100;78;46;1022;1021;1020;27;11;4;18;10;NA;1.02;6;"Rain";296
