"Date";"Max_TemperatureC";"Mean_TemperatureC";"Min_TemperatureC";"Dew_PointC";"MeanDew_PointC";"Min_DewpointC";"Max_Humidity";"Mean_Humidity";"Min_Humidity";"Max_Sea_Level_PressurehPa";"Mean_Sea_Level_PressurehPa";"Min_Sea_Level_PressurehPa";"Max_VisibilityKm";"Mean_VisibilityKm";"Min_VisibilitykM";"Max_Wind_SpeedKm_h";"Mean_Wind_SpeedKm_h";"Max_Gust_SpeedKm_h";"Precipitationmm";"CloudCover";"Events";"WindDirDegrees"
2013-02-07;3;1;-1;1;-1;-2;100;88;68;1011;1007;1002;31;13;3;23;13;NA;0.25;5;"Snow-Hail";300
2013-02-08;1;-1;-2;-1;-3;-5;98;81;66;1017;1013;1010;26;14;6;14;10;NA;0;6;"Rain-Snow";342
2013-02-09;1;-2;-6;-2;-3;-6;100;84;62;1019;1018;1017;31;14;1;14;8;NA;1.02;5;"Fog-Snow";316
2013-02-10;1;-3;-7;-2;-4;-6;100;83;55;1018;1013;1010;26;9;0;21;10;NA;0;4;"Fog";122
2013-02-11;1;-2;-5;-4;-6;-7;86;71;53;1012;1009;1008;31;15;10;35;24;47;0;5;"";99
2013-02-12;2;0;-2;-1;-3;-6;100;80;57;1020;1015;1012;31;13;5;24;18;NA;0;5;"Snow";45
2013-02-13;1;-1;-3;-2;-4;-5;93;80;57;1028;1024;1019;26;13;10;14;10;NA;0;5;"Snow";62
2013-02-14;1;-2;-5;-3;-4;-6;100;80;55;1027;1021;1015;14;8;3;32;16;NA;0;7;"Snow";133
2013-02-15;2;0;-2;2;0;-3;100;98;76;1021;1017;1014;10;2;0;19;13;NA;0.25;7;"Fog-Rain-Snow";149
2013-02-16;3;2;1;3;2;1;100;100;98;1025;1022;1020;2;1;0;10;5;NA;0;7;"Fog-Rain";77
2013-02-17;3;2;1;3;2;1;100;100;97;1026;1025;1024;5;2;0;8;5;NA;0;7;"Fog";110
2013-02-18;3;1;-1;2;1;0;100;95;83;1024;1022;1018;8;5;2;13;6;NA;0;6;"Fog";217
2013-02-19;3;1;-1;3;0;-3;100;87;59;1022;1017;1014;31;9;3;24;14;NA;0.51;6;"Rain-Snow";347
2013-02-20;1;0;-2;-3;-4;-6;86;74;55;1028;1026;1023;31;12;10;23;14;NA;0;5;"Snow-Hail";26
2013-02-21;1;-1;-2;-4;-5;-7;86;71;47;1028;1025;1023;31;15;10;24;16;NA;0;6;"Snow";34
2013-02-22;-1;-2;-3;-3;-6;-8;93;74;51;1024;1021;1019;26;11;3;29;18;NA;0;5;"Snow";57
2013-02-23;1;-2;-4;-1;-5;-7;93;74;49;1020;1018;1017;23;10;5;34;19;NA;0;7;"Snow";43
2013-02-24;2;1;-1;1;0;-1;100;95;89;1020;1017;1015;10;6;2;26;21;NA;1.02;7;"Rain-Snow";30
2013-02-25;3;2;1;2;1;0;100;93;81;1029;1023;1020;8;5;2;23;16;NA;0;7;"Rain";54
2013-02-26;2;1;1;2;1;0;94;92;85;1035;1032;1029;7;6;3;21;16;NA;0;7;"";62
2013-02-27;4;1;-2;0;-1;-2;100;85;62;1035;1033;1031;18;9;4;19;11;NA;0;7;"Fog-Rain";71
2013-02-28;3;-1;-5;3;-1;-5;100;98;86;1032;1028;1024;5;3;1;14;6;NA;0;6;"Fog-Rain";265
2013-03-01;3;1;-3;3;-1;-3;100;80;60;1027;1024;1023;19;11;3;26;16;NA;0;6;"Fog-Rain";312
2013-03-02;3;-2;-7;0;-2;-6;100;91;71;1027;1024;1021;26;9;0;23;8;NA;0;6;"Fog";268
2013-03-03;7;2;-2;3;0;-2;100;81;48;1024;1022;1020;31;12;10;26;18;NA;0;5;"Fog-Rain";296
2013-03-04;9;2;-4;2;-1;-4;100;82;42;1024;1021;1015;31;7;0;21;8;NA;0;5;"Fog";140
2013-03-05;12;6;-1;1;-1;-3;87;65;28;1016;1011;1007;31;21;14;14;10;NA;0;NA;"";124
2013-03-06;14;6;-3;2;0;-2;100;67;28;1007;1005;1003;31;19;11;19;8;NA;0;NA;"";86
2013-03-07;10;6;2;2;1;-1;87;72;44;1005;1004;1003;26;10;5;34;19;NA;0;6;"Rain";80
2013-03-08;4;2;1;1;1;-1;93;85;66;1006;1005;1004;26;11;8;35;27;NA;0.76;6;"Rain";96
2013-03-09;1;0;0;1;-1;-2;100;92;76;1006;1003;1000;18;6;3;29;24;NA;5.08;7;"Rain-Snow";92
2013-03-10;-2;-2;-3;0;-3;-6;100;88;67;1008;1004;1000;27;8;2;29;24;NA;0;6;"Rain-Snow";54
2013-03-11;-2;-3;-5;-4;-6;-6;93;84;69;1011;1009;1008;26;10;3;29;21;47;0;6;"Snow";38
2013-03-12;-2;-6;-9;-6;-9;-10;95;70;43;1011;1008;1006;31;17;10;21;16;NA;0;4;"";44
2013-03-13;1;-6;-12;-1;-7;-12;100;89;61;1007;1005;1004;31;10;0;16;6;NA;0.25;4;"Fog-Snow";220
2013-03-14;-1;-4;-9;-2;-7;-11;100;74;32;1014;1011;1007;31;10;0;24;10;NA;0;4;"Fog-Snow";335
2013-03-15;1;-4;-11;-5;-8;-11;100;71;40;1016;1015;1014;31;17;8;21;8;NA;0;5;"Fog-Snow";186
2013-03-16;6;2;-1;-1;-3;-6;87;65;40;1015;1011;1007;27;12;4;27;19;NA;0.25;7;"Snow";137
2013-03-17;2;0;-1;0;-3;-6;100;76;49;1008;1003;998;31;10;2;37;26;52;0.25;6;"Snow";118
2013-03-18;4;2;-1;2;0;-4;100;90;78;998;996;995;11;6;1;32;26;NA;0;6;"Snow";104
2013-03-19;2;0;-2;-2;-3;-4;93;81;62;1004;1000;997;26;12;9;21;14;NA;0;6;"";37
2013-03-20;1;-1;-2;-2;-4;-5;87;75;55;1012;1007;1004;26;14;10;24;16;NA;0;7;"Rain";65
2013-03-21;3;0;-2;-1;-3;-6;100;81;48;1022;1017;1012;26;11;3;21;11;NA;0;6;"Snow";32
2013-03-22;2;-1;-4;-3;-5;-9;100;75;45;1023;1022;1021;26;12;6;39;18;48;0;5;"Snow";77
2013-03-23;-1;-3;-6;-8;-13;-19;74;46;16;1026;1024;1023;31;19;10;42;32;58;0;5;"";91
2013-03-24;2;-2;-7;-8;-13;-16;64;41;18;1026;1024;1022;NA;NA;NA;42;31;55;0;NA;"";91
2013-03-25;3;-1;-4;-7;-9;-12;80;55;23;1023;1021;1019;31;17;10;45;31;58;0;6;"";80
2013-03-26;4;0;-4;-6;-8;-11;80;57;25;1020;1018;1016;31;12;10;35;24;48;0;4;"";74
2013-03-27;6;0;-5;-6;-8;-12;86;54;19;1017;1016;1014;31;28;10;32;21;48;0;3;"";80
2013-03-28;1;-1;-3;-2;-4;-6;93;79;62;1015;1013;1010;31;9;5;21;18;NA;0;6;"Snow";72
2013-03-29;2;0;-2;-1;-2;-3;94;86;63;1010;1008;1008;6;5;2;14;11;NA;0;6;"Snow";6
2013-03-30;3;1;-1;0;-1;-3;96;85;63;1012;1009;1008;11;7;3;23;8;NA;0;6;"Snow";1
2013-03-31;5;2;-2;-1;-3;-8;100;73;30;1014;1013;1011;31;10;3;23;11;NA;0;5;"Snow";31
2013-04-01;8;1;-7;-1;-7;-10;100;60;20;1014;1013;1011;31;13;0;26;10;47;0;1;"Fog";15
2013-04-02;8;1;-6;-6;-8;-11;93;50;19;1019;1015;1014;31;22;10;29;11;40;0;5;"";78
2013-04-03;7;2;-3;-3;-6;-11;86;56;21;1022;1020;1018;31;21;10;34;18;52;0;5;"";73
2013-04-04;7;2;-2;-2;-3;-5;86;62;35;1019;1016;1013;31;14;10;29;21;61;0;6;"";67
2013-04-05;3;1;-1;0;-2;-3;87;77;66;1016;1014;1012;31;13;10;21;16;NA;0;6;"";38
2013-04-06;9;4;-1;-1;-3;-7;100;59;22;1023;1020;1016;31;21;10;21;14;NA;0;6;"";8
2013-04-07;9;3;-3;2;-2;-8;100;74;19;1024;1021;1016;31;7;0;16;10;NA;0;5;"Fog";279
2013-04-08;11;3;-3;1;-2;-4;100;68;29;1017;1011;1006;31;11;5;29;13;NA;0;6;"Fog";71
2013-04-09;8;4;2;3;0;-2;87;69;56;1007;1004;1002;26;11;6;27;23;NA;2.03;6;"Rain";103
2013-04-10;10;7;4;8;4;2;100;88;79;1006;1003;1002;14;6;3;19;14;NA;1.02;6;"Fog-Rain";143
2013-04-11;11;6;0;10;6;1;100;96;86;1007;1000;997;13;5;0;23;10;NA;5.08;6;"Fog-Rain";163
2013-04-12;14;10;6;9;7;5;100;85;58;1002;1000;997;31;9;3;24;14;NA;2.03;6;"Rain-Thunderstorm";228
2013-04-13;12;9;6;7;6;4;94;83;58;1021;1012;1002;31;11;5;34;18;NA;0;6;"Rain";236
2013-04-14;17;11;5;12;8;4;87;77;65;1023;1021;1019;31;14;10;21;13;NA;0;6;"Rain";148
2013-04-15;22;16;10;12;10;8;100;71;34;1020;1018;1017;31;16;0;24;13;NA;0.51;7;"Fog-Rain";193
2013-04-16;19;13;7;12;9;4;100;75;30;1020;1018;1016;26;8;0;29;10;NA;0;6;"Fog-Rain";207
2013-04-17;18;12;7;13;10;6;100;76;53;1022;1019;1013;26;14;9;23;13;NA;0;6;"Fog";203
2013-04-18;18;14;10;12;4;-3;82;49;15;1016;1012;1008;31;22;10;47;23;66;0;4;"";226
2013-04-19;13;9;4;7;4;2;87;68;47;1028;1021;1016;31;16;4;32;21;NA;0.25;4;"Rain";273
2013-04-20;11;4;-2;3;1;-2;100;72;32;1033;1031;1028;31;16;10;21;13;NA;0;3;"Fog";344
2013-04-21;16;8;1;5;2;-1;93;60;25;1029;1021;1015;31;28;10;21;10;NA;0;1;"";103
2013-04-22;16;12;8;7;2;-4;82;53;18;1017;1015;1014;31;24;10;19;10;NA;0;7;"Rain";243
2013-04-23;14;10;6;9;6;2;88;67;44;1022;1017;1013;31;14;10;29;18;NA;0;7;"Rain";246
2013-04-24;21;12;3;10;7;3;100;68;33;1025;1023;1020;18;12;10;24;10;NA;0;5;"";222
2013-04-25;21;16;11;12;11;9;94;72;45;1025;1021;1015;19;10;5;16;10;NA;0;6;"Rain";222
2013-04-26;11;8;5;12;8;3;100;91;72;1015;1010;1007;19;8;1;23;10;NA;8.89;7;"Fog-Rain";310
2013-04-27;10;7;4;4;2;1;97;75;52;1014;1011;1008;31;14;10;23;16;NA;0;6;"Rain";334
2013-04-28;12;6;-1;4;1;-1;100;74;34;1018;1015;1013;31;15;3;14;10;NA;0;4;"Fog";238
2013-04-29;12;8;4;5;3;1;87;65;42;1019;1014;1012;31;16;10;35;16;50;0;5;"Rain";226
2013-04-30;14;8;2;5;2;-1;87;63;26;1026;1023;1019;31;17;10;24;11;NA;0;6;"";297
2013-05-01;17;9;1;5;2;0;93;60;27;1028;1025;1021;31;19;10;19;13;NA;0;1;"";83
2013-05-02;16;12;7;7;3;-2;71;53;30;1023;1022;1020;31;23;10;24;14;NA;0;6;"";52
2013-05-03;18;13;9;7;2;-2;76;46;27;1022;1018;1015;31;19;10;19;13;NA;0;5;"Fog-Rain";109
2013-05-04;21;13;6;8;6;1;93;62;24;1019;1016;1015;31;17;10;29;10;NA;0;NA;"Fog";218
2013-05-05;20;12;4;8;6;3;96;62;24;1024;1022;1020;31;17;10;19;8;NA;0;4;"Fog";216
2013-05-06;23;14;6;10;7;5;100;57;22;1024;1021;1018;31;20;10;21;8;NA;0;4;"Fog";79
2013-05-07;21;14;8;14;11;7;94;73;47;1019;1017;1013;26;14;5;29;11;NA;1.02;6;"Rain";68
2013-05-08;21;17;13;14;12;10;100;76;40;1014;1011;1009;23;8;0;27;11;NA;0.76;6;"Fog-Rain";168
2013-05-09;19;16;11;13;11;5;94;75;34;1013;1011;1010;31;13;5;26;13;NA;0;5;"Rain";235
2013-05-10;16;11;7;8;7;6;93;67;44;1015;1012;1010;31;15;10;34;13;NA;0.25;6;"";215
2013-05-11;16;11;7;9;8;6;100;78;43;1015;1013;1010;31;15;9;34;14;NA;1.02;5;"Fog-Rain";198
2013-05-12;13;10;8;8;7;4;93;79;52;1015;1011;1009;31;14;10;26;14;45;4.06;4;"Rain";225
2013-05-13;14;10;6;11;8;5;95;88;76;1015;1011;1008;31;12;5;23;13;NA;0.51;6;"Rain";207
2013-05-14;14;11;7;8;6;3;94;71;40;1010;1008;1006;31;15;10;32;14;NA;0;5;"Rain";212
2013-05-15;23;16;9;14;11;7;94;75;43;1006;1001;999;31;15;10;26;14;NA;0.51;5;"Rain-Thunderstorm";150
2013-05-16;21;15;9;16;12;9;100;80;50;1003;1000;995;26;13;6;24;10;NA;0;7;"Fog-Rain-Thunderstorm";31
2013-05-17;16;14;12;14;13;12;100;94;82;1002;999;996;31;6;0;23;11;NA;22.1;6;"Fog-Rain-Thunderstorm";285
2013-05-18;12;11;10;12;10;9;100;96;88;1011;1006;1002;10;7;3;21;13;NA;5.08;7;"Rain";255
2013-05-19;14;11;7;11;9;7;100;86;61;1011;1009;1007;14;8;0;11;5;NA;0;6;"Fog-Rain";323
2013-05-20;14;12;11;13;11;10;100;91;76;1009;1007;1006;10;6;3;11;6;NA;2.03;7;"Rain";266
2013-05-21;16;13;10;13;11;10;100;90;61;1010;1008;1006;10;6;3;19;10;NA;4.06;6;"Rain";243
2013-05-22;11;8;5;9;6;2;100;81;56;1011;1007;1005;31;10;3;40;27;64;0;6;"Rain";300
2013-05-23;9;6;3;6;4;2;93;84;55;1010;1008;1006;31;12;6;19;13;NA;8.89;7;"Rain";268
2013-05-24;12;8;4;6;4;1;100;75;38;1014;1011;1008;19;10;3;14;6;NA;0;6;"Fog-Rain";341
2013-05-25;12;8;4;9;7;4;100;89;64;1014;1012;1010;19;9;6;27;14;NA;7.11;7;"Rain";296
2013-05-26;13;11;8;11;9;8;100;94;75;1010;1006;1005;10;6;2;37;23;NA;2.03;7;"Rain";301
2013-05-27;12;10;8;11;9;8;100;95;82;1009;1007;1004;18;7;3;27;18;NA;7.87;6;"Fog-Rain";293
2013-05-28;20;14;8;13;10;8;100;81;41;1010;1005;1001;31;8;0;21;5;NA;1.02;4;"Fog-Rain";72
2013-05-29;17;14;11;13;11;9;94;84;57;1003;999;998;26;11;8;21;11;NA;2.03;5;"Rain";51
2013-05-30;18;14;11;13;12;10;100;83;59;1008;1006;1003;10;7;3;23;10;NA;0.25;6;"Rain";258
2013-05-31;22;17;13;14;12;9;94;74;43;1009;1007;1005;26;11;5;34;21;NA;0;3;"";342
2013-06-01;12;11;10;12;10;7;100;94;82;1018;1013;1009;14;6;1;34;24;53;0;7;"Rain";312
2013-06-02;14;11;8;7;6;4;87;69;45;1026;1022;1018;31;13;10;37;27;55;0;6;"";325
2013-06-03;15;11;6;8;7;5;100;74;52;1027;1026;1025;31;13;10;32;19;47;0;4;"";318
2013-06-04;21;14;8;11;9;1;100;67;32;1026;1022;1020;31;10;1;24;14;NA;0;4;"Fog";357
2013-06-05;22;15;8;10;7;1;76;51;29;1022;1020;1019;31;11;10;19;10;NA;0;3;"";108
2013-06-06;23;16;9;11;8;5;82;53;23;1022;1021;1020;31;24;10;19;8;NA;0;6;"";117
2013-06-07;24;17;11;12;9;6;88;53;24;1022;1021;1020;26;26;26;21;11;NA;0;NA;"";30
2013-06-08;21;16;12;12;10;8;88;70;46;1021;1019;1016;31;16;10;26;14;39;0;1;"";350
2013-06-09;19;14;11;11;9;8;82;69;46;1016;1013;1011;31;13;10;23;14;NA;0;5;"";2
2013-06-10;20;12;5;11;8;5;100;71;39;1015;1012;1011;31;15;10;19;11;NA;0;5;"";313
2013-06-11;20;13;7;9;8;6;100;70;35;1018;1016;1015;31;16;10;14;8;NA;0;4;"Fog";306
2013-06-12;24;17;9;15;12;7;93;70;44;1018;1016;1014;31;16;9;29;11;39;0;6;"Rain";163
2013-06-13;22;17;12;18;16;11;100;87;68;1015;1012;1011;31;11;5;26;13;NA;3.05;7;"Rain";221
2013-06-14;18;15;12;12;11;9;94;74;47;1019;1016;1013;31;13;10;29;19;NA;0;6;"Rain";229
2013-06-15;21;15;9;14;9;4;94;69;31;1017;1012;1007;31;19;10;34;14;NA;2.03;4;"Rain";184
2013-06-16;20;14;9;11;8;6;82;60;34;1017;1014;1011;10;10;10;27;16;NA;0;5;"";245
2013-06-17;24;17;10;13;11;8;100;64;36;1019;1017;1014;31;26;10;19;10;NA;0;8;"Fog";74
2013-06-18;28;21;14;18;14;12;82;64;38;1016;1015;1014;31;28;19;16;11;NA;0;NA;"";87
2013-06-19;28;23;19;21;18;14;100;71;38;1016;1013;1010;31;15;5;35;13;66;0.76;6;"Rain-Thunderstorm";84
2013-06-20;27;22;16;20;18;17;100;87;52;1014;1012;1008;31;11;1;26;8;55;32;5;"Fog-Rain-Thunderstorm";75
2013-06-21;19;18;15;18;16;14;100;90;69;1012;1009;1006;31;11;3;32;13;52;7.11;5;"Fog-Rain-Thunderstorm";226
2013-06-22;22;18;14;15;13;12;94;76;53;1013;1011;1009;31;13;10;29;16;48;0;5;"Rain";208
2013-06-23;19;16;13;14;12;10;94;80;57;1011;1009;1008;31;14;6;35;19;52;0.51;5;"Rain";209
2013-06-24;18;14;12;14;12;11;94;83;63;1021;1016;1011;31;14;10;26;14;NA;1.02;5;"Rain";234
2013-06-25;15;13;12;12;9;7;94;77;55;1026;1024;1021;31;14;8;32;16;45;0;5;"Rain";301
2013-06-26;16;13;9;8;7;5;82;66;42;1026;1024;1023;31;13;10;34;21;48;0;5;"Rain";296
2013-06-27;14;11;8;11;9;7;100;83;57;1023;1021;1020;26;13;10;26;13;NA;0.76;7;"Rain";252
2013-06-28;14;12;9;12;10;9;100;89;75;1020;1017;1015;31;11;6;21;13;NA;1.02;6;"Rain";206
2013-06-29;16;12;8;14;11;5;100;83;45;1022;1015;1010;31;9;2;34;16;52;0.51;6;"Rain";271
2013-06-30;17;12;6;14;10;5;100;82;64;1023;1020;1017;31;15;10;24;11;NA;0;6;"Fog-Rain";244
2013-07-01;21;17;13;15;13;10;95;76;47;1017;1015;1014;31;13;9;27;13;NA;0;6;"Fog";245
2013-07-02;21;15;9;12;10;6;100;67;33;1016;1014;1010;31;15;10;13;6;NA;0;3;"";212
2013-07-03;24;19;15;18;15;12;94;77;60;1014;1009;1006;31;15;6;19;11;NA;2.03;6;"Rain";197
2013-07-04;22;19;16;17;16;15;100;82;64;1022;1018;1014;19;9;3;16;10;NA;0;6;"Rain";238
2013-07-05;22;18;14;17;14;10;94;77;50;1031;1027;1023;26;11;8;19;10;NA;0;5;"Rain";290
2013-07-06;22;15;8;14;11;8;100;70;38;1032;1031;1030;31;14;6;16;6;NA;0;1;"Fog";30
2013-07-07;25;19;12;15;12;10;95;65;30;1032;1031;1030;10;10;10;19;10;NA;0;NA;"Fog";49
2013-07-08;25;19;13;16;13;10;94;68;40;1032;1031;1029;31;16;10;21;11;NA;0;4;"";360
2013-07-09;23;17;9;15;13;9;100;72;30;1030;1026;1023;31;15;8;23;11;NA;0;1;"Fog";307
2013-07-10;17;14;12;14;12;9;94;77;50;1023;1021;1019;31;14;9;27;16;NA;0;5;"Rain";313
2013-07-11;21;16;11;13;11;10;100;77;46;1022;1021;1010;31;14;5;23;14;NA;0;3;"";315
2013-07-12;20;17;13;12;10;9;82;66;38;1023;1022;1021;31;14;10;18;11;NA;0;5;"";306
2013-07-13;21;14;8;13;11;8;100;77;45;1023;1022;1022;31;13;0;19;10;NA;0;3;"Fog";295
2013-07-14;19;17;12;15;12;10;94;79;57;1023;1022;1022;31;11;5;21;14;NA;0;6;"Rain";314
2013-07-15;23;16;8;14;11;8;100;71;41;1023;1022;1022;31;14;10;19;8;NA;0;3;"Fog";296
2013-07-16;24;17;9;15;13;9;100;76;41;1025;1023;1022;31;10;0;11;5;NA;0;6;"Fog";275
2013-07-17;26;19;11;16;14;12;100;69;40;1025;1024;1023;31;14;8;19;6;NA;0;5;"Fog";347
2013-07-18;26;19;13;15;14;12;100;67;36;1026;1025;1024;31;15;0;21;10;NA;0;1;"Fog";3
2013-07-19;23;18;13;16;14;13;100;77;51;1025;1023;1022;31;14;3;29;14;NA;0;4;"";314
2013-07-20;27;21;15;15;12;7;94;60;20;1023;1022;1021;31;14;10;19;11;NA;0;5;"Rain";35
2013-07-21;30;21;12;14;11;8;88;49;18;1023;1021;1019;NA;NA;NA;14;10;NA;0;NA;"";95
2013-07-22;32;23;14;15;11;5;100;49;12;1019;1017;1014;31;27;10;19;6;NA;0;NA;"Fog";94
2013-07-23;31;23;16;15;12;9;82;48;19;1015;1014;1012;31;31;31;19;11;NA;0;NA;"";64
2013-07-24;29;23;17;20;15;12;94;63;29;1015;1013;1012;31;15;7;27;13;NA;0;6;"Rain-Thunderstorm";103
2013-07-25;28;22;16;20;17;14;100;77;33;1015;1014;1013;26;6;0;14;6;NA;0;4;"Fog";161
2013-07-26;29;22;16;21;18;16;100;79;40;1015;1013;1012;31;13;5;34;6;NA;10.92;6;"Fog-Rain-Thunderstorm";178
2013-07-27;29;22;16;20;18;17;100;83;42;1013;1009;1006;31;10;0;24;6;NA;13.97;5;"Fog-Rain-Thunderstorm";111
2013-07-28;26;22;18;20;17;14;100;76;47;1013;1009;1004;31;14;6;29;10;NA;0;6;"Rain";232
2013-07-29;27;20;14;18;16;11;100;79;30;1015;1013;1011;31;11;6;39;6;58;3.05;6;"Fog-Rain-Thunderstorm";208
2013-07-30;23;19;14;17;14;11;100;76;40;1016;1014;1012;31;11;1;29;11;NA;4.06;4;"Fog-Rain";218
2013-07-31;24;20;16;17;15;13;100;80;48;1018;1014;1010;31;13;6;26;18;NA;0;5;"Rain";251
2013-08-01;30;23;16;18;16;14;100;69;32;1018;1015;1013;31;13;10;21;8;39;0;5;"Rain";174
2013-08-02;34;26;18;18;16;12;83;52;17;1014;1011;1009;31;31;31;19;10;NA;0;NA;"";138
2013-08-03;27;23;18;19;16;12;83;60;37;1021;1015;1009;31;15;10;24;13;NA;0;3;"Rain";242
2013-08-04;27;20;14;16;13;7;100;62;22;1022;1021;1020;31;13;10;16;8;NA;0;2;"Fog";155
2013-08-05;29;22;15;17;14;10;84;58;27;1021;1017;1012;31;19;10;23;11;NA;0;6;"";131
2013-08-06;25;21;17;17;14;13;77;63;43;1016;1013;1010;31;11;10;27;19;NA;0;4;"Rain";255
2013-08-07;23;18;13;18;13;11;94;70;42;1016;1013;1008;31;18;6;24;13;NA;6.1;6;"Rain";60
2013-08-08;21;17;12;19;14;10;100;82;44;1020;1014;1009;26;7;3;26;11;NA;1.02;5;"Fog-Rain";279
2013-08-09;23;16;9;13;11;8;100;70;28;1021;1020;1018;31;11;10;18;6;NA;0;6;"Fog";213
