"Date";"Max_TemperatureC";"Mean_TemperatureC";"Min_TemperatureC";"Dew_PointC";"MeanDew_PointC";"Min_DewpointC";"Max_Humidity";"Mean_Humidity";"Min_Humidity";"Max_Sea_Level_PressurehPa";"Mean_Sea_Level_PressurehPa";"Min_Sea_Level_PressurehPa";"Max_VisibilityKm";"Mean_VisibilityKm";"Min_VisibilitykM";"Max_Wind_SpeedKm_h";"Mean_Wind_SpeedKm_h";"Max_Gust_SpeedKm_h";"Precipitationmm";"CloudCover";"Events";"WindDirDegrees"
2013-03-28;0;-1;-3;-2;-3;-8;93;83;51;1015;1012;1009;14;7;3;24;16;NA;0;7;"Snow";80
2013-03-29;2;0;-2;-1;-2;-3;100;86;68;1009;1008;1007;5;3;1;14;10;NA;0;7;"Rain-Snow";342
2013-03-30;3;0;-2;0;-2;-4;100;85;51;1011;1008;1007;14;7;1;18;6;NA;0.25;7;"Snow";360
2013-03-31;4;-1;-5;-2;-4;-8;100;71;36;1014;1012;1011;31;10;3;19;10;NA;0.25;5;"Snow";19
2013-04-01;7;0;-7;-5;-8;-11;93;56;16;1014;1012;1011;31;17;10;19;8;NA;0;1;"";360
2013-04-02;6;0;-6;-5;-7;-9;80;56;25;1019;1015;1013;31;12;10;29;14;40;0;4;"";80
2013-04-03;6;1;-3;-4;-7;-9;86;53;23;1021;1019;1017;31;15;10;34;19;42;0;5;"";77
2013-04-04;6;2;-2;-2;-3;-6;86;65;39;1019;1015;1013;31;15;10;27;16;39;0;6;"";75
2013-04-05;3;2;0;0;-1;-3;93;77;62;1015;1012;1011;31;13;10;24;16;NA;0;6;"Rain";44
2013-04-06;9;4;1;0;-4;-9;87;57;19;1022;1019;1015;31;13;10;19;11;29;0;6;"Snow";28
2013-04-07;9;3;-3;0;-4;-9;100;60;18;1024;1021;1016;31;12;1;16;8;NA;0;4;"";288
2013-04-08;10;3;-3;-1;-5;-7;80;53;20;1017;1011;1006;26;23;10;29;11;45;0;6;"";85
2013-04-09;8;4;1;3;1;-2;100;76;57;1007;1004;1002;19;8;2;26;21;NA;1.02;6;"Rain-Snow";94
2013-04-10;11;8;4;7;4;2;100;81;61;1007;1004;1002;11;8;3;21;13;NA;5.08;6;"Rain";139
2013-04-11;13;9;6;11;7;4;100;89;75;1007;1001;998;31;8;2;24;11;39;6.1;7;"Rain";191
2013-04-12;14;10;6;7;6;4;93;73;41;1004;1001;998;31;12;5;26;14;NA;0;6;"Rain";240
2013-04-13;13;10;7;7;5;4;87;71;50;1022;1013;1004;26;12;8;34;19;53;0;6;"Rain";265
2013-04-14;18;12;7;10;7;3;81;65;47;1024;1022;1020;31;14;8;19;11;NA;0;6;"Rain";162
2013-04-15;24;18;12;12;9;8;94;60;29;1021;1019;1017;31;17;6;32;13;NA;0.25;6;"Fog-Rain-Thunderstorm";209
2013-04-16;20;14;9;13;8;4;100;69;31;1020;1019;1017;26;9;0;27;6;NA;0;5;"Fog-Rain";265
2013-04-17;19;15;11;12;10;4;94;69;38;1023;1020;1015;26;14;6;23;11;NA;0;6;"Rain";226
2013-04-18;19;14;11;11;4;-4;68;44;13;1017;1013;1010;31;25;10;37;21;60;0;6;"";237
2013-04-19;13;9;5;5;3;0;81;58;36;1028;1021;1017;31;17;10;26;16;NA;0;5;"Rain";284
2013-04-20;12;6;0;2;-1;-5;100;63;20;1032;1030;1028;31;13;6;21;11;NA;0;2;"Fog";1
2013-04-21;16;8;1;5;2;-2;87;58;29;1029;1021;1015;31;23;10;26;11;NA;0;6;"";93
2013-04-22;15;12;8;6;1;-7;76;49;14;1017;1015;1014;31;16;10;16;10;NA;0;6;"";260
2013-04-23;13;11;8;9;4;-7;82;60;18;1023;1018;1015;31;15;10;34;16;45;0;6;"Rain";259
2013-04-24;21;12;4;9;6;3;93;60;34;1026;1024;1021;26;14;10;23;10;NA;0;3;"Fog";247
2013-04-25;22;17;12;12;10;8;82;64;38;1025;1022;1015;18;11;10;14;10;NA;0;5;"Rain";232
2013-04-26;20;13;6;12;9;5;100;77;42;1016;1009;1005;18;9;3;24;10;NA;3.05;7;"Fog-Rain";299
2013-04-27;9;7;4;6;4;1;100;83;55;1014;1010;1008;31;11;4;19;14;NA;0.25;7;"Rain";341
2013-04-28;13;6;-1;3;1;-1;100;70;31;1018;1016;1014;31;13;0;19;10;NA;0;3;"Fog";255
2013-04-29;14;10;7;6;3;-2;76;60;26;1020;1015;1013;26;13;10;32;16;50;0;5;"Rain";248
2013-04-30;14;9;3;3;2;-1;87;58;27;1025;1022;1020;31;17;10;14;8;NA;0;6;"Fog";297
2013-05-01;16;9;2;6;3;1;93;61;27;1027;1024;1021;31;18;10;24;11;NA;0;3;"";68
2013-05-02;16;12;8;8;6;2;82;62;40;1022;1021;1020;31;14;10;23;10;NA;0;6;"";61
2013-05-03;18;12;7;6;2;-3;71;43;27;1021;1019;1016;31;17;10;21;13;NA;0;6;"";95
2013-05-04;21;13;5;10;6;2;87;56;23;1020;1016;1016;26;18;10;19;6;NA;0;1;"";253
2013-05-05;21;13;5;9;7;4;93;62;32;1024;1022;1020;31;18;10;14;6;NA;0;2;"Fog";279
2013-05-06;23;15;7;11;6;2;87;53;17;1024;1021;1018;31;19;10;21;8;NA;0;6;"Fog";86
2013-05-07;17;13;10;14;11;7;94;83;49;1019;1017;1013;27;12;5;27;10;NA;2.03;7;"Fog-Rain";64
2013-05-08;22;17;12;14;12;9;100;71;38;1014;1012;1010;19;7;0;34;11;52;0;4;"Fog";176
2013-05-09;20;17;14;13;11;7;88;67;45;1013;1012;1011;31;13;10;24;10;NA;0;4;"Rain";263
2013-05-10;18;13;8;12;8;4;100;68;36;1016;1013;1011;31;12;1;32;11;47;0;4;"Fog-Rain-Thunderstorm";259
2013-05-11;16;12;8;9;7;5;88;70;38;1016;1014;1011;31;12;10;24;13;NA;4.06;4;"Rain";221
2013-05-12;12;10;8;8;6;4;87;73;48;1016;1012;1010;31;16;10;29;14;40;1.02;5;"Rain";234
2013-05-13;14;11;7;11;8;5;93;81;69;1016;1013;1010;31;14;10;27;14;NA;0.25;7;"Rain";214
2013-05-14;14;11;7;9;6;3;93;65;36;1011;1009;1006;31;14;8;24;13;NA;0;5;"Rain";224
2013-05-15;23;16;8;13;10;7;93;68;37;1007;1002;999;27;13;10;24;13;NA;0;5;"Rain";157
2013-05-16;22;17;11;15;12;9;94;76;50;1004;1000;995;26;12;4;27;8;47;0;6;"Fog-Rain";57
2013-05-17;17;14;11;15;13;11;100;90;78;1002;999;997;23;5;0;21;10;NA;7.87;6;"Fog-Rain";296
2013-05-18;11;9;8;12;9;7;100;92;82;1012;1007;1002;19;9;1;24;14;NA;4.06;7;"Fog-Rain-Thunderstorm";275
2013-05-19;17;10;3;12;9;4;100;84;60;1012;1009;1007;31;7;0;14;5;NA;0;3;"Fog";1
2013-05-20;14;11;8;12;11;8;100;92;76;1010;1008;1006;18;7;0;19;6;NA;0.51;7;"Fog-Rain";254
2013-05-21;16;13;10;11;10;8;94;81;52;1010;1009;1006;26;11;3;14;8;NA;8.89;6;"Rain";255
2013-05-22;11;8;6;10;6;2;100;82;53;1011;1007;1004;26;9;3;35;18;45;2.03;6;"Rain";305
2013-05-23;9;6;3;5;3;1;93;80;50;1011;1008;1006;31;13;10;18;10;NA;0.76;7;"Rain";305
2013-05-24;11;8;4;6;4;1;100;75;40;1014;1011;1008;19;10;8;18;10;NA;0;5;"Fog-Rain";309
2013-05-25;13;9;4;8;6;3;93;85;49;1014;1012;1009;31;11;7;29;11;NA;6.1;6;"Rain";304
2013-05-26;12;9;7;11;9;7;100;96;92;1010;1005;1003;7;5;3;32;18;39;20.07;7;"Rain";304
2013-05-27;11;10;8;10;9;8;100;94;83;1010;1007;1004;11;6;3;21;13;NA;3.05;7;"Fog-Rain";298
2013-05-28;19;14;9;12;9;7;100;78;43;1010;1005;1000;31;9;3;11;5;NA;2.03;5;"Fog-Rain";39
2013-05-29;17;13;11;13;11;9;100;85;60;1004;1000;997;26;9;3;19;8;NA;0;6;"Rain";316
2013-05-30;17;13;10;13;10;9;94;82;63;1008;1006;1004;11;9;5;18;10;NA;1.02;6;"Rain";275
2013-05-31;22;18;13;15;12;10;94;73;38;1008;1005;1004;31;13;8;29;13;40;2.03;5;"Rain";340
2013-06-01;13;12;10;13;11;8;100;94;81;1016;1012;1008;14;6;1;32;18;40;0;6;"Fog-Rain";296
2013-06-02;14;11;8;8;6;2;87;67;41;1025;1020;1017;31;14;6;32;21;47;0;6;"";310
2013-06-03;17;11;6;8;6;5;93;71;41;1027;1025;1024;31;12;10;32;14;37;0;6;"";305
2013-06-04;22;14;6;11;9;5;94;69;35;1026;1022;1019;31;12;6;21;11;NA;0;3;"";327
2013-06-05;21;16;10;10;7;3;88;55;24;1022;1020;1019;10;10;10;21;11;NA;0;4;"";98
2013-06-06;23;16;9;9;7;4;87;51;20;1023;1021;1020;10;10;10;18;8;NA;0;3;"";93
2013-06-07;25;17;9;14;9;6;87;55;22;1022;1021;1019;10;10;10;11;6;26;0;1;"Fog";45
2013-06-08;24;18;12;12;9;7;82;56;29;1021;1018;1015;31;21;10;14;8;NA;0;1;"";342
2013-06-09;17;13;9;12;10;8;94;78;58;1016;1013;1010;31;15;10;13;8;NA;0;6;"Rain";352
2013-06-10;20;13;7;10;8;6;100;70;36;1014;1012;1011;31;17;10;14;10;NA;0;3;"Fog";302
2013-06-11;21;14;7;11;9;7;100;69;33;1018;1016;1014;26;11;5;14;8;NA;0;5;"Fog";284
2013-06-12;24;17;9;14;11;8;94;64;34;1019;1017;1015;31;17;8;23;8;NA;0;NA;"Fog";167
2013-06-13;26;19;12;17;14;11;94;73;42;1016;1013;1010;26;12;3;32;14;45;4.06;6;"Rain";223
2013-06-14;19;16;11;11;9;8;94;70;41;1020;1017;1014;31;12;8;26;18;NA;0;5;"Rain";246
2013-06-15;22;16;10;13;10;8;94;67;39;1019;1013;1010;31;12;8;55;11;45;4.06;5;"Fog-Rain";185
2013-06-16;20;16;11;9;7;3;76;52;30;1017;1015;1013;10;10;10;32;14;47;0;6;"Rain";239
2013-06-17;24;17;9;13;11;9;94;63;34;1019;1016;1013;31;24;10;19;11;NA;0;NA;"Fog-Rain";67
2013-06-18;29;22;15;18;14;12;82;60;33;1016;1015;1014;31;24;10;14;8;NA;0;NA;"Rain";74
2013-06-19;33;26;19;21;19;17;88;65;36;1016;1013;1010;31;18;10;23;11;39;0;5;"Rain-Thunderstorm";92
2013-06-20;29;23;18;20;17;15;94;73;44;1014;1012;1009;31;13;5;35;13;NA;7.87;5;"Rain-Thunderstorm";44
2013-06-21;22;19;17;18;15;12;100;76;44;1014;1010;1007;31;12;3;35;13;55;0;5;"Fog-Rain";225
2013-06-22;24;20;16;15;13;12;88;67;39;1015;1013;1010;31;15;10;32;16;NA;0.51;5;"Rain";216
2013-06-23;20;17;13;15;11;8;88;68;42;1013;1011;1009;31;13;10;27;16;NA;0.76;5;"Rain";225
2013-06-24;19;16;13;12;11;9;88;74;50;1021;1017;1013;31;13;10;27;14;NA;0;6;"Rain";248
2013-06-25;16;13;11;12;9;7;94;77;54;1025;1023;1021;31;13;4;29;13;40;0;6;"Rain";295
2013-06-26;17;13;9;8;6;3;87;62;35;1026;1024;1023;31;14;10;34;21;50;0;5;"";290
2013-06-27;16;12;9;11;8;6;94;72;50;1024;1022;1021;31;14;10;23;11;NA;0;5;"Rain";245
2013-06-28;14;12;10;12;9;7;94;81;63;1021;1019;1017;26;12;10;21;11;NA;0.25;7;"Rain";208
2013-06-29;16;12;9;14;11;6;100;82;47;1022;1016;1012;31;11;3;29;16;50;2.03;6;"Rain";254
2013-06-30;16;11;6;11;8;5;93;75;58;1023;1021;1018;31;17;10;23;13;NA;0;6;"Rain";251
2013-07-01;22;18;14;14;13;11;88;70;46;1018;1016;1014;31;14;10;27;14;37;0;5;"Rain";246
2013-07-02;22;17;12;12;11;8;94;66;35;1016;1014;1011;31;17;10;14;8;NA;0;4;"Fog";263
2013-07-03;24;19;15;18;15;11;94;76;54;1014;1009;1007;31;14;6;26;11;NA;5.08;6;"Rain";186
2013-07-04;23;19;16;17;15;13;94;76;53;1023;1019;1014;26;11;6;21;11;NA;0;5;"Fog-Rain";257
2013-07-05;23;19;16;16;14;12;88;72;42;1030;1027;1023;31;12;10;16;10;26;0;6;"";299
2013-07-06;24;18;11;12;10;7;94;60;23;1032;1031;1029;26;15;10;11;6;NA;0;3;"";3
2013-07-07;26;19;11;13;11;7;88;57;19;1032;1031;1030;10;10;10;13;6;NA;0;1;"Fog";71
2013-07-08;26;19;11;15;12;10;94;61;27;1032;1030;1028;31;14;10;16;6;NA;0;3;"Fog";4
2013-07-09;26;18;10;14;11;8;94;61;26;1029;1026;1022;31;30;26;18;8;NA;0;NA;"";309
2013-07-10;19;16;11;15;11;9;94;77;45;1023;1020;1019;31;15;6;29;13;35;0;5;"Fog-Rain";295
2013-07-11;22;16;10;13;11;9;94;70;35;1021;1020;1019;31;12;10;23;11;NA;0;4;"";307
2013-07-12;21;16;10;11;9;9;94;70;37;1023;1022;1021;26;12;8;14;11;NA;0;4;"";295
2013-07-13;21;14;8;12;10;8;100;71;38;1023;1022;1022;31;14;5;19;10;NA;0;3;"Fog";298
2013-07-14;19;16;12;14;12;9;94;81;57;1024;1023;1021;31;11;5;16;11;NA;0;7;"Rain";295
2013-07-15;24;16;8;12;10;8;100;67;27;1024;1022;1021;31;13;10;14;6;NA;0;3;"Fog";298
2013-07-16;25;17;8;14;11;6;100;64;23;1025;1023;1022;31;12;2;11;5;NA;0;6;"Fog";306
2013-07-17;27;19;12;16;13;11;100;67;30;1025;1024;1023;31;17;10;21;5;NA;0;6;"Fog";339
2013-07-18;27;20;12;16;13;10;100;65;27;1026;1024;1023;31;12;3;18;6;NA;0;2;"Fog";321
2013-07-19;24;18;12;15;13;10;95;70;40;1025;1023;1021;31;15;3;27;11;45;0;3;"Fog";307
2013-07-20;27;21;15;14;12;6;94;59;17;1023;1022;1020;31;15;10;16;10;NA;0;5;"";33
2013-07-21;29;21;12;11;9;7;77;44;16;1023;1021;1019;26;26;26;14;8;NA;0;NA;"";100
2013-07-22;32;23;14;15;9;4;82;44;11;1020;1017;1015;31;20;10;11;6;23;0;NA;"Fog";90
2013-07-23;32;23;15;14;11;6;77;43;11;1016;1014;1012;31;20;10;21;8;NA;0;1;"";78
2013-07-24;29;23;17;19;14;9;96;60;28;1015;1014;1013;31;13;3;27;13;NA;0.51;6;"Fog-Rain";137
2013-07-25;28;21;14;19;16;13;100;73;30;1016;1015;1014;31;8;0;21;5;NA;0;4;"Fog-Rain";253
2013-07-26;28;22;16;21;18;15;100;79;40;1015;1014;1013;18;10;2;13;5;NA;7.87;6;"Fog-Rain-Thunderstorm";240
2013-07-27;31;24;18;22;19;17;100;76;35;1013;1010;1006;26;13;5;14;6;NA;0.51;6;"Fog-Rain-Thunderstorm";120
2013-07-28;28;23;19;20;18;16;96;73;42;1014;1010;1005;31;12;7;26;10;NA;0;6;"Fog-Rain-Thunderstorm";206
2013-07-29;26;21;17;19;17;12;100;79;37;1015;1014;1012;26;9;3;19;5;NA;0;6;"Fog-Rain";266
2013-07-30;23;19;14;17;13;10;100;69;35;1017;1016;1014;31;13;10;34;13;37;1.02;4;"Fog-Rain";239
2013-07-31;23;19;16;16;14;13;94;73;46;1019;1015;1012;31;13;10;34;18;NA;0.25;6;"Rain";248
2013-08-01;30;23;17;17;15;13;83;59;28;1019;1016;1014;31;17;10;19;8;NA;0;6;"";180
2013-08-02;34;26;18;17;14;9;83;46;13;1015;1013;1011;NA;NA;NA;18;8;NA;0;NA;"";145
2013-08-03;28;24;20;19;15;12;83;54;34;1021;1015;1010;31;14;5;27;11;NA;2.03;5;"Rain-Thunderstorm";246
2013-08-04;27;22;17;17;14;11;88;63;33;1022;1021;1020;31;22;10;14;8;29;0;3;"";88
2013-08-05;30;22;14;16;13;10;96;58;21;1022;1017;1013;31;23;10;23;11;45;0;1;"Fog";119
2013-08-06;26;22;18;18;15;12;100;63;36;1016;1014;1011;31;14;10;27;14;48;0;4;"Fog-Rain-Thunderstorm";276
2013-08-07;23;18;13;18;15;12;95;77;54;1016;1013;1009;31;15;10;29;11;NA;0;6;"Rain";70
2013-08-08;20;18;15;18;14;11;96;79;51;1020;1015;1010;26;11;3;29;13;NA;0.51;6;"Fog-Rain";272
2013-08-09;23;17;9;12;9;6;100;65;25;1022;1020;1019;31;18;10;13;6;NA;0;NA;"Fog";276
2013-08-10;24;18;12;15;11;7;88;62;25;1020;1018;1017;31;15;10;27;10;37;0;4;"";250
