"Date";"Max_TemperatureC";"Mean_TemperatureC";"Min_TemperatureC";"Dew_PointC";"MeanDew_PointC";"Min_DewpointC";"Max_Humidity";"Mean_Humidity";"Min_Humidity";"Max_Sea_Level_PressurehPa";"Mean_Sea_Level_PressurehPa";"Min_Sea_Level_PressurehPa";"Max_VisibilityKm";"Mean_VisibilityKm";"Min_VisibilitykM";"Max_Wind_SpeedKm_h";"Mean_Wind_SpeedKm_h";"Max_Gust_SpeedKm_h";"Precipitationmm";"CloudCover";"Events";"WindDirDegrees"
2013-01-26;-5;-9;-13;-9;-12;-14;93;84;74;1020;1015;1011;10;7;5;19;13;NA;0;4;"Fog-Snow";136
2013-01-27;1;-3;-6;1;-3;-8;100;89;75;1011;1006;1002;10;6;2;21;14;NA;0;6;"Rain-Snow";194
2013-01-28;4;1;-1;1;0;-1;100;91;81;1014;1010;1004;10;9;5;16;13;NA;0;5;"Rain-Snow";213
2013-01-29;6;3;1;6;3;0;100;90;81;1012;1007;1005;10;9;4;34;21;52;0;6;"Rain-Snow";217
2013-01-30;12;9;6;9;7;3;100;88;77;1006;1002;999;10;9;4;63;27;82;0;6;"Rain";237
2013-01-31;9;7;5;3;1;0;87;70;54;1007;1004;1002;10;10;10;52;37;77;0;5;"Rain";254
2013-02-01;7;4;3;3;2;0;100;75;61;1004;1000;990;10;10;9;45;29;69;0;6;"Rain";228
2013-02-02;4;1;-2;3;-1;-6;100;85;60;1007;996;988;10;9;4;35;16;48;0;6;"Rain-Snow";326
2013-02-03;3;-1;-5;0;-2;-6;100;86;75;1012;1009;1002;10;9;1;26;16;NA;0;6;"Rain-Snow";256
2013-02-04;6;3;0;5;2;0;100;91;81;1004;1002;999;10;9;1;34;21;47;0;5;"Rain-Snow";245
2013-02-05;6;2;-1;2;0;-2;93;83;66;1003;997;993;10;10;7;35;26;52;0;4;"Rain";228
2013-02-06;4;0;-3;-1;-3;-4;93;80;56;1000;998;997;10;10;10;21;14;NA;0;5;"";226
2013-02-07;4;0;-3;0;-3;-5;100;83;65;1008;1005;1001;10;10;10;21;13;NA;0;5;"Snow";257
2013-02-08;0;-2;-3;-1;-2;-3;100;94;87;1013;1010;1008;10;6;1;16;10;NA;0;6;"Fog-Snow";252
2013-02-09;1;-2;-5;-1;-3;-6;100;94;80;1018;1016;1013;10;8;1;16;10;NA;0;5;"Fog-Snow";245
2013-02-10;-3;-4;-6;-4;-5;-7;100;96;86;1018;1017;1015;10;4;0;16;8;NA;0;6;"Fog-Snow";138
2013-02-11;0;-3;-7;-3;-5;-8;100;85;69;1014;1012;1011;10;10;9;27;16;NA;0;5;"Snow";74
2013-02-12;1;-1;-3;-3;-3;-5;93;82;65;1017;1013;1012;10;8;4;23;16;NA;0;5;"Snow";45
2013-02-13;1;-1;-2;-2;-3;-4;93;84;70;1027;1023;1017;10;8;3;14;11;NA;0;7;"Snow";347
2013-02-14;0;-1;-2;-2;-2;-3;93;89;80;1027;1024;1019;10;7;4;21;8;NA;0;7;"Snow";165
2013-02-15;1;0;-1;0;-1;-3;100;90;86;1021;1019;1018;6;5;2;19;11;NA;0;7;"Snow";100
2013-02-16;3;1;0;0;-1;-1;93;88;75;1025;1023;1021;10;5;1;10;3;NA;0;6;"Fog-Snow";113
2013-02-17;2;1;0;1;-1;-4;100;88;75;1026;1025;1025;10;6;0;14;8;NA;0;7;"Fog-Rain-Snow";73
2013-02-18;2;1;0;-1;-2;-4;93;82;70;1025;1021;1016;10;9;6;16;10;NA;0;7;"Snow";226
2013-02-19;2;1;0;0;-1;-2;100;91;81;1016;1012;1009;10;6;1;26;21;NA;0;6;"Snow";310
2013-02-20;0;-2;-3;-2;-3;-6;87;83;75;1023;1020;1016;10;9;1;32;23;NA;0;6;"Rain-Snow";346
2013-02-21;-2;-3;-5;-5;-6;-8;93;80;69;1023;1022;1021;10;9;4;21;14;NA;0;5;"Snow";17
2013-02-22;-2;-3;-4;-6;-7;-8;86;77;64;1021;1019;1017;10;9;6;29;18;47;0;6;"Snow";47
2013-02-23;0;-2;-4;-1;-4;-7;93;85;74;1017;1015;1012;10;7;1;29;24;NA;0;6;"Snow";35
2013-02-24;1;0;0;1;1;-1;100;99;93;1018;1014;1013;6;2;0;21;16;NA;0;6;"Fog-Snow";45
2013-02-25;2;1;1;1;1;0;100;95;87;1028;1022;1018;6;4;2;23;18;NA;0;6;"Rain-Snow";53
2013-02-26;2;1;0;1;0;-1;100;91;87;1033;1031;1028;10;6;3;19;13;NA;0;6;"Rain";30
2013-02-27;3;2;1;1;0;-1;93;89;81;1033;1032;1031;10;9;6;13;8;NA;0;6;"";9
2013-02-28;5;2;0;1;0;-2;100;85;70;1031;1026;1021;10;9;4;26;10;NA;0;6;"";256
2013-03-01;6;2;-2;2;-1;-4;100;84;65;1023;1021;1019;10;7;1;26;18;NA;0;6;"";277
2013-03-02;6;0;-5;-1;-3;-6;100;79;53;1023;1021;1017;10;10;8;24;14;NA;0;3;"";262
2013-03-03;6;2;-2;0;-2;-4;93;76;53;1023;1019;1016;10;10;8;27;21;NA;0;5;"Rain-Snow";273
2013-03-04;9;2;-5;0;-3;-7;100;72;32;1024;1023;1020;10;10;10;14;8;NA;0;NA;"Fog";177
2013-03-05;12;4;-2;-2;-3;-5;86;62;35;1020;1014;1009;NA;NA;NA;21;13;NA;0;NA;"";134
2013-03-06;14;6;-2;0;-2;-3;93;67;36;1009;1006;1004;9;9;9;16;8;NA;0;NA;"";104
2013-03-07;9;4;1;1;-1;-2;87;68;50;1007;1005;1004;10;9;8;29;19;NA;0;7;"Fog-Rain";61
2013-03-08;3;1;0;0;-2;-3;93;84;75;1009;1008;1007;10;10;8;29;24;NA;0;7;"Rain";75
2013-03-09;2;0;-1;-2;-3;-4;93;82;65;1008;1006;1003;10;8;2;24;21;NA;0;7;"Snow";79
2013-03-10;-1;-3;-5;-2;-4;-7;100;90;80;1003;1001;1000;10;5;1;29;21;NA;0;6;"Rain-Snow";53
2013-03-11;-3;-4;-6;-7;-8;-9;86;80;69;1008;1006;1003;10;9;3;23;16;NA;0;6;"Snow";19
2013-03-12;-2;-4;-6;-7;-8;-9;93;77;59;1008;1006;1004;10;8;3;19;11;NA;0;6;"Snow";32
2013-03-13;0;-4;-8;-8;-10;-15;80;63;34;1007;1005;1003;10;10;10;14;8;NA;0;6;"Snow";359
2013-03-14;1;-6;-11;-3;-8;-14;93;77;52;1012;1009;1007;10;8;1;14;5;NA;0;4;"Fog-Snow";234
2013-03-15;0;-6;-11;-4;-8;-12;100;77;48;1018;1014;1011;10;6;1;23;8;NA;0;4;"Fog-Snow";304
2013-03-16;3;-3;-10;-7;-9;-12;93;64;33;1020;1018;1016;9;9;9;26;11;NA;0;NA;"";149
2013-03-17;3;-1;-4;-7;-9;-10;69;54;38;1016;1011;1006;NA;NA;NA;32;24;42;0;NA;"";106
2013-03-18;3;1;-1;-2;-6;-8;93;64;52;1005;1000;994;10;8;3;34;26;37;0;7;"Snow";86
2013-03-19;-1;-2;-3;-2;-3;-4;93;91;86;1001;996;992;10;4;1;23;16;NA;0;6;"Snow";304
2013-03-20;0;-2;-3;-2;-4;-5;100;84;69;1009;1006;1001;10;9;2;21;11;NA;0;7;"Snow";282
2013-03-21;0;-2;-3;-2;-3;-5;100;89;80;1019;1015;1009;10;5;1;21;14;NA;0;6;"Snow";339
2013-03-22;0;-2;-5;-4;-6;-10;86;76;64;1025;1022;1019;10;10;10;35;16;NA;0;6;"Snow";32
2013-03-23;-4;-7;-10;-11;-15;-18;73;55;39;1027;1026;1025;10;10;10;37;26;52;0;1;"";69
2013-03-24;-1;-7;-12;-10;-14;-18;74;55;40;1028;1026;1024;NA;NA;NA;32;19;NA;0;NA;"";72
2013-03-25;0;-3;-6;-9;-11;-12;74;58;41;1024;1022;1019;10;10;10;40;24;53;0;5;"";69
2013-03-26;2;-2;-6;-8;-9;-11;80;58;41;1019;1017;1016;10;10;10;40;23;61;0;6;"";60
2013-03-27;2;-2;-5;-8;-9;-11;80;58;38;1017;1016;1015;10;10;10;34;19;37;0;6;"";70
2013-03-28;2;0;-2;-3;-5;-8;80;71;55;1015;1013;1009;10;9;5;23;18;NA;0;7;"Snow";85
2013-03-29;1;0;-1;0;-1;-3;93;91;86;1009;1006;1004;9;4;1;19;14;NA;0;6;"Snow";360
2013-03-30;2;0;-1;-2;-3;-6;93;80;56;1009;1007;1006;10;8;3;13;10;NA;0;6;"Snow";286
2013-03-31;3;1;-1;-1;-3;-6;93;80;52;1011;1010;1009;10;8;3;21;14;NA;0;6;"Snow";5
2013-04-01;3;1;-2;-2;-4;-7;93;72;48;1013;1011;1009;10;10;10;23;16;NA;0;6;"Snow";1
2013-04-02;3;-1;-5;-3;-5;-7;93;71;48;1018;1015;1013;10;10;8;24;11;NA;0;6;"Fog";44
2013-04-03;2;0;-1;-5;-6;-7;69;61;52;1020;1019;1018;10;10;10;29;18;NA;0;6;"";47
2013-04-04;3;1;-1;-1;-3;-5;81;70;65;1017;1015;1013;10;10;10;16;13;NA;0;6;"";21
2013-04-05;3;2;1;0;-1;-1;93;83;75;1013;1011;1010;10;9;5;21;11;NA;0;7;"Rain-Snow";16
2013-04-06;5;3;0;-1;-2;-5;87;74;53;1021;1017;1013;10;9;5;16;13;NA;0;6;"Rain-Snow";355
2013-04-07;9;2;-4;-2;-4;-8;93;63;30;1021;1019;1016;10;10;10;21;8;NA;0;2;"Fog";259
2013-04-08;9;3;-3;-2;-4;-8;93;60;30;1016;1012;1009;NA;NA;NA;27;10;NA;0;NA;"";113
2013-04-09;9;4;1;1;-1;-3;81;68;50;1009;1007;1005;10;9;5;27;21;NA;0;6;"Rain";91
2013-04-10;8;6;3;4;2;1;87;80;66;1008;1006;1005;8;7;4;19;16;NA;0;6;"Rain";97
2013-04-11;14;9;4;10;6;3;100;85;72;1008;1003;999;10;7;1;21;10;NA;0;5;"Fog-Rain";149
2013-04-12;13;10;8;9;7;4;100;82;54;1005;1001;997;10;8;2;34;11;42;0;6;"Rain";221
2013-04-13;14;10;6;7;4;1;87;67;41;1022;1013;1005;10;10;10;39;21;61;0;5;"Rain";253
2013-04-14;18;9;1;6;4;0;93;66;42;1026;1025;1023;10;10;8;21;10;NA;0;4;"Fog";155
2013-04-15;23;16;9;6;5;4;76;51;31;1025;1021;1018;NA;NA;NA;26;18;NA;0;NA;"";138
2013-04-16;20;15;10;11;8;4;77;64;45;1019;1018;1017;10;10;10;13;8;NA;0;6;"Rain";184
2013-04-17;21;16;12;11;9;8;88;64;46;1023;1021;1018;10;10;10;19;8;NA;0;6;"Rain";225
2013-04-18;25;18;12;11;7;-1;77;51;30;1018;1014;1011;10;10;10;35;16;60;0;6;"";221
2013-04-19;16;12;9;3;1;-2;62;45;31;1025;1020;1017;10;10;10;26;14;NA;0;6;"";271
2013-04-20;12;8;5;3;0;-4;76;57;33;1030;1028;1025;10;10;10;19;14;NA;0;4;"";1
2013-04-21;17;10;4;3;1;-2;81;54;31;1027;1022;1016;NA;NA;NA;26;18;NA;0;NA;"";78
2013-04-22;20;13;6;6;3;1;76;56;35;1016;1014;1013;NA;NA;NA;26;11;NA;0;NA;"";332
2013-04-23;19;13;8;7;4;1;76;58;32;1022;1017;1016;10;10;9;35;16;48;0;6;"";243
2013-04-24;19;13;8;7;6;4;82;61;40;1026;1024;1022;10;10;10;26;13;NA;0;4;"";251
2013-04-25;20;16;11;10;9;7;82;66;49;1025;1022;1018;10;10;10;16;10;NA;0;5;"Rain";262
2013-04-26;24;18;13;13;10;8;94;64;38;1018;1008;1001;10;10;8;39;13;63;0;6;"Rain";215
2013-04-27;13;9;6;12;5;2;94;82;62;1011;1007;1002;10;9;5;24;19;NA;0;6;"Rain";1
2013-04-28;14;9;5;4;2;-2;87;63;33;1016;1014;1011;10;10;10;14;8;NA;0;5;"";271
2013-04-29;16;12;8;7;4;2;87;65;42;1020;1016;1014;10;10;10;34;13;NA;0;5;"Rain";226
2013-04-30;15;10;6;5;2;-3;81;56;31;1024;1022;1020;10;10;10;16;8;NA;0;6;"";266
2013-05-01;15;11;8;6;4;2;76;58;48;1027;1024;1022;10;10;10;21;14;NA;0;4;"";74
2013-05-02;15;12;9;8;6;-1;82;67;41;1022;1020;1020;10;10;10;23;14;NA;0;6;"";44
2013-05-03;17;13;9;2;-2;-7;62;37;27;1020;1018;1016;10;10;10;23;14;29;0;6;"";20
2013-05-04;19;11;3;6;2;-2;87;53;24;1019;1017;1016;10;10;10;19;6;NA;0;NA;"Fog";245
2013-05-05;21;14;9;8;6;3;82;55;31;1024;1022;1019;NA;NA;NA;13;6;34;0;NA;"";3
2013-05-06;22;14;8;10;8;6;87;60;38;1024;1022;1019;10;10;10;29;11;NA;0;4;"";82
2013-05-07;21;17;14;16;13;10;88;76;56;1019;1016;1014;10;10;10;24;14;NA;0;6;"Rain-Thunderstorm";61
2013-05-08;23;18;14;16;14;13;100;79;53;1014;1013;1011;10;8;2;16;10;NA;0;5;"Fog-Rain";171
2013-05-09;22;18;14;15;13;11;88;78;53;1014;1012;1011;10;10;10;24;8;NA;0;5;"Fog-Rain-Thunderstorm";198
2013-05-10;19;16;11;14;11;6;94;74;52;1015;1012;1010;10;10;10;26;10;NA;0;6;"Rain";258
2013-05-11;18;13;8;9;7;5;88;69;49;1016;1014;1012;10;10;10;16;8;NA;0;6;"";220
2013-05-12;18;12;6;10;7;5;100;78;42;1015;1012;1010;10;9;1;32;11;52;0;4;"Fog-Rain";231
2013-05-13;16;10;4;8;6;3;93;72;45;1016;1014;1011;10;10;10;32;14;42;0;4;"Fog-Rain";219
2013-05-14;16;13;10;9;7;5;88;71;48;1012;1011;1009;10;10;10;24;14;37;0;6;"Rain";237
2013-05-15;25;17;8;10;7;5;87;55;28;1009;1005;1002;NA;NA;NA;34;16;37;0;NA;"";111
2013-05-16;26;19;13;12;9;6;82;53;29;1002;1000;998;NA;NA;NA;34;16;40;0;NA;"";113
2013-05-17;28;22;17;13;11;9;68;49;32;1001;999;998;10;10;10;29;19;47;0;3;"Rain";113
2013-05-18;20;15;10;16;12;8;94;83;64;1011;1005;1001;10;9;4;32;14;NA;0;6;"Rain";171
2013-05-19;23;16;8;11;9;7;94;68;41;1011;1008;1005;10;10;8;16;6;NA;0;3;"Fog";317
2013-05-20;17;14;11;12;9;7;88;71;52;1010;1008;1004;10;10;10;27;16;27;0;6;"Rain";208
2013-05-21;17;12;8;8;7;5;87;67;45;1010;1009;1006;10;10;10;26;14;NA;0;5;"";220
2013-05-22;13;10;8;10;7;3;93;82;71;1007;1004;1002;10;10;10;39;18;42;0;6;"Rain";230
2013-05-23;14;8;2;3;1;-2;93;59;33;1009;1008;1006;10;10;10;26;16;29;0;3;"";220
2013-05-24;15;10;5;6;4;2;87;63;42;1010;1009;1007;10;10;10;26;13;NA;0;6;"Rain";332
2013-05-25;12;10;8;8;7;5;100;85;76;1010;1007;1004;10;9;6;29;18;NA;0;6;"Rain";277
2013-05-26;13;11;9;11;9;8;100;93;87;1004;1001;999;10;8;5;21;16;NA;0;6;"Rain";210
2013-05-27;17;12;8;9;7;5;93;74;51;1007;1006;1003;10;10;10;19;13;NA;0;5;"";84
2013-05-28;17;13;10;13;10;8;100;87;63;1007;1002;999;10;9;5;29;16;NA;0;6;"Rain-Thunderstorm";287
2013-05-29;20;14;9;13;11;8;100;86;56;1004;1000;998;10;8;0;23;10;NA;0;6;"Fog-Rain-Thunderstorm";151
2013-05-30;21;16;10;14;12;10;100;80;56;1005;1003;999;10;7;0;24;10;NA;0;5;"Fog-Rain-Thunderstorm";337
2013-05-31;22;18;14;16;14;12;94;85;64;1005;1001;998;10;10;5;29;21;NA;0;6;"Rain-Thunderstorm";7
2013-06-01;20;17;14;16;14;13;100;86;64;1008;1006;1004;10;9;4;26;14;NA;0;6;"Rain";341
2013-06-02;16;13;11;14;11;9;94;87;77;1018;1013;1009;10;9;5;35;26;52;0;6;"Rain";328
2013-06-03;18;14;11;9;7;6;82;65;45;1021;1019;1018;10;10;10;29;23;45;0;6;"Rain";327
2013-06-04;20;15;10;13;8;5;88;68;42;1021;1019;1018;10;10;10;29;18;NA;0;5;"";331
2013-06-05;21;13;7;7;4;1;93;54;32;1022;1021;1019;NA;NA;NA;19;10;NA;0;NA;"";30
2013-06-06;23;16;8;13;9;5;82;60;43;1022;1021;1020;10;10;10;14;10;NA;0;4;"";39
2013-06-07;25;18;12;14;11;7;88;62;41;1022;1020;1018;10;10;10;16;10;32;0;4;"Rain";10
2013-06-08;24;18;13;14;12;8;88;63;38;1019;1016;1013;10;10;10;14;8;NA;0;5;"Rain";343
2013-06-09;24;19;14;15;11;9;83;63;41;1014;1010;1008;10;10;10;19;11;NA;0;5;"Rain";35
2013-06-10;22;17;13;13;9;5;94;63;35;1012;1009;1008;10;10;8;21;14;NA;0;6;"Rain";10
2013-06-11;22;16;9;10;7;4;82;55;33;1018;1015;1013;10;10;10;19;6;NA;0;6;"";331
2013-06-12;25;18;11;12;10;8;94;61;36;1020;1018;1018;10;10;10;19;8;NA;0;1;"";158
2013-06-13;27;21;15;16;14;11;82;64;47;1018;1015;1010;10;10;10;27;14;NA;0;6;"";190
2013-06-14;20;16;12;15;11;7;94;70;43;1019;1017;1009;10;10;9;42;21;69;0;5;"Rain";259
2013-06-15;23;17;10;12;10;8;94;62;38;1019;1015;1011;10;10;10;29;11;NA;0;6;"Fog-Rain";167
2013-06-16;21;17;13;11;8;5;82;56;35;1017;1015;1013;10;10;10;29;13;40;0;6;"";240
2013-06-17;26;20;15;11;9;7;72;52;30;1019;1017;1015;10;10;10;16;8;NA;0;7;"Rain";73
2013-06-18;29;23;18;18;14;11;73;59;48;1018;1015;1014;10;10;10;16;13;26;0;6;"";43
2013-06-19;33;26;18;19;17;14;83;59;31;1018;1015;1012;NA;NA;NA;23;13;NA;0;NA;"";97
2013-06-20;32;26;19;20;18;15;94;59;40;1014;1011;1009;10;10;8;50;18;69;0;6;"Rain-Thunderstorm";51
2013-06-21;24;21;18;17;14;10;94;67;41;1015;1011;1007;10;10;10;40;18;48;0;4;"Rain-Thunderstorm";215
2013-06-22;25;20;15;14;12;9;88;60;36;1016;1014;1012;10;10;10;23;13;34;0;3;"";219
2013-06-23;24;19;14;15;12;8;77;62;38;1014;1011;1011;10;10;10;27;14;NA;0;5;"";223
2013-06-24;21;17;14;12;10;9;77;63;49;1018;1016;1014;10;10;10;16;10;NA;0;6;"";260
2013-06-25;17;14;12;12;11;10;94;88;63;1020;1019;1018;10;9;7;27;19;NA;0;6;"Rain";308
2013-06-26;15;13;10;11;8;5;94;75;55;1022;1020;1018;10;10;5;34;26;NA;0;6;"Rain";279
2013-06-27;19;13;8;10;7;5;87;65;42;1022;1021;1020;10;10;10;21;13;NA;0;4;"";221
2013-06-28;20;16;11;11;9;7;94;70;46;1021;1019;1017;10;10;10;19;10;34;0;5;"Rain";201
2013-06-29;19;16;13;14;11;10;94;76;56;1019;1015;1013;10;10;9;29;14;60;0;6;"Rain";221
2013-06-30;16;12;8;11;7;5;93;71;52;1021;1019;1018;10;10;10;27;18;NA;0;5;"Rain";263
2013-07-01;25;18;12;14;12;9;88;69;39;1018;1015;1014;10;10;6;26;13;45;0;5;"Rain-Thunderstorm";238
2013-07-02;23;18;14;14;12;9;94;70;43;1017;1015;1014;10;10;10;26;13;47;0;4;"Rain";267
2013-07-03;28;21;14;16;13;11;88;64;35;1014;1011;1009;10;10;10;29;13;NA;0;6;"Rain";138
2013-07-04;22;19;17;18;16;14;88;77;64;1023;1018;1013;10;10;9;23;13;NA;0;6;"Rain";251
2013-07-05;24;21;17;17;15;13;88;70;53;1029;1025;1023;10;10;10;21;10;NA;0;5;"Rain";294
2013-07-06;24;19;15;14;11;7;88;61;34;1031;1030;1029;10;10;10;14;10;NA;0;4;"";356
2013-07-07;25;18;11;12;10;7;94;59;32;1031;1030;1029;10;10;10;16;10;NA;0;1;"Fog";28
2013-07-08;26;19;13;14;11;8;88;58;32;1031;1029;1027;10;10;10;13;8;NA;0;1;"Fog";16
2013-07-09;27;21;15;15;12;5;88;57;26;1028;1024;1020;10;10;10;16;8;NA;0;2;"Fog";344
2013-07-10;23;18;13;15;11;6;88;62;40;1020;1017;1015;10;10;10;32;13;NA;0;4;"";286
2013-07-11;21;18;15;11;9;7;72;58;40;1018;1016;1016;10;10;10;26;18;NA;0;6;"Rain";316
2013-07-12;21;18;15;14;12;8;82;67;52;1020;1019;1018;10;10;10;26;16;NA;0;6;"Rain";310
2013-07-13;25;19;13;13;11;9;88;61;36;1020;1019;1018;10;10;10;26;13;NA;0;4;"";298
2013-07-14;19;17;14;14;12;9;88;75;63;1021;1020;1019;10;10;10;23;16;NA;0;6;"Rain";281
2013-07-15;23;17;12;11;9;7;88;61;36;1022;1021;1019;10;10;10;21;16;NA;0;3;"";292
2013-07-16;26;19;12;13;11;9;88;59;34;1023;1022;1021;10;10;10;16;10;NA;0;2;"";277
2013-07-17;27;21;15;14;12;8;82;55;30;1023;1022;1021;10;10;10;19;10;NA;0;3;"";333
2013-07-18;28;22;16;15;12;10;83;53;32;1024;1023;1021;10;10;10;21;10;35;0;2;"Fog";342
2013-07-19;27;20;14;14;12;8;82;56;30;1022;1020;1018;10;10;10;27;14;NA;0;4;"";293
2013-07-20;26;21;17;14;11;6;82;54;28;1022;1020;1019;10;10;10;21;13;NA;0;4;"";354
2013-07-21;29;20;12;10;8;6;77;44;25;1023;1022;1020;NA;NA;NA;11;6;NA;0;NA;"";250
2013-07-22;31;22;14;13;9;4;82;45;19;1020;1017;1015;NA;NA;NA;14;6;24;0;NA;"";334
2013-07-23;28;22;16;13;10;6;77;48;25;1016;1015;1014;NA;NA;NA;23;13;NA;0;NA;"";63
2013-07-24;29;21;13;11;7;2;77;43;18;1016;1015;1013;NA;NA;NA;16;11;NA;0;NA;"";91
2013-07-25;29;24;19;14;12;9;64;47;29;1016;1015;1014;10;10;10;23;10;NA;0;5;"Rain";268
2013-07-26;31;24;19;17;15;13;78;53;33;1015;1014;1012;10;10;10;16;8;NA;0;6;"Rain";203
2013-07-27;33;27;21;19;17;15;83;58;34;1013;1011;1008;10;10;10;16;8;NA;0;6;"Rain";172
2013-07-28;34;27;21;19;17;12;83;51;26;1012;1009;1007;10;10;10;26;13;NA;0;6;"Rain";185
2013-07-29;26;23;20;20;19;17;94;83;57;1014;1013;1011;10;9;2;37;16;50;0;6;"Rain-Thunderstorm";275
2013-07-30;24;20;17;19;16;13;100;78;53;1016;1015;1012;10;10;7;26;18;NA;0;5;"Rain-Thunderstorm";267
2013-07-31;26;21;17;16;14;11;82;68;44;1018;1015;1013;10;10;10;34;16;52;0;6;"Rain";242
2013-08-01;28;22;16;16;14;13;88;65;39;1019;1017;1016;10;10;10;14;10;NA;0;5;"Rain";213
2013-08-02;33;26;18;18;16;13;88;56;29;1017;1015;1013;NA;NA;NA;16;10;NA;0;NA;"";124
2013-08-03;33;27;20;18;17;14;83;57;37;1018;1015;1013;10;10;10;26;13;NA;0;6;"Rain-Thunderstorm";297
2013-08-04;27;23;19;19;17;15;88;72;54;1022;1020;1019;10;10;10;27;11;NA;0;5;"Rain-Thunderstorm";35
2013-08-05;27;21;16;20;17;14;94;77;54;1021;1019;1016;10;10;10;21;10;NA;0;5;"";85
2013-08-06;32;24;18;20;18;17;100;72;40;1016;1014;1012;10;10;5;42;11;72;0;4;"Rain-Thunderstorm";107
2013-08-07;25;21;18;20;18;17;100;85;65;1015;1013;1011;10;9;4;16;8;NA;0;6;"";78
2013-08-08;24;21;18;21;18;15;94;81;64;1018;1013;1009;10;10;6;26;13;NA;0;6;"Rain-Thunderstorm";288
2013-08-09;22;18;14;15;13;10;94;76;49;1021;1020;1018;10;10;10;19;10;NA;0;6;"Rain";265
2013-08-10;25;19;13;16;13;10;100;78;41;1020;1017;1016;10;9;7;39;8;60;0;4;"Fog-Rain";232
2013-08-11;21;17;14;16;12;8;94;74;43;1018;1017;1016;10;10;10;26;13;NA;0;5;"Rain";245
2013-08-12;23;18;13;15;12;10;94;73;46;1016;1015;1012;10;9;5;26;13;NA;0;6;"Rain-Thunderstorm";227
