"Date";"Max_TemperatureC";"Mean_TemperatureC";"Min_TemperatureC";"Dew_PointC";"MeanDew_PointC";"Min_DewpointC";"Max_Humidity";"Mean_Humidity";"Min_Humidity";"Max_Sea_Level_PressurehPa";"Mean_Sea_Level_PressurehPa";"Min_Sea_Level_PressurehPa";"Max_VisibilityKm";"Mean_VisibilityKm";"Min_VisibilitykM";"Max_Wind_SpeedKm_h";"Mean_Wind_SpeedKm_h";"Max_Gust_SpeedKm_h";"Precipitationmm";"CloudCover";"Events";"WindDirDegrees"
2013-01-13;-3;-6;-9;-4;-7;-10;93;88;74;1021;1017;1015;19;9;3;21;8;NA;0;6;"Snow";98
2013-01-14;-4;-6;-7;-5;-6;-8;100;92;81;1019;1013;1010;13;6;3;11;6;NA;0.25;7;"Snow";37
2013-01-15;-6;-9;-11;-7;-9;-13;100;89;76;1013;1008;1006;19;9;3;13;8;NA;0;7;"Fog-Snow";107
2013-01-16;-4;-6;-8;-4;-5;-7;100;97;90;1013;1008;1006;6;2;0;16;11;NA;2.03;7;"Fog-Snow";48
2013-01-17;-2;-4;-6;-2;-4;-7;100;96;85;1018;1013;1010;10;3;0;24;11;NA;3.05;7;"Fog-Snow";26
2013-01-18;-5;-6;-7;-4;-7;-9;100;89;75;1017;1011;1005;18;9;2;24;14;NA;0;7;"Rain-Snow";75
2013-01-19;-8;-8;-8;-9;-9;-10;93;89;77;1008;1001;999;14;9;3;23;16;NA;0;7;"Snow";80
2013-01-20;-6;-8;-9;-7;-8;-9;100;91;82;1003;999;996;10;5;1;24;16;NA;0;8;"Snow";77
2013-01-21;-7;-7;-8;-7;-8;-9;100;93;86;1004;1000;997;5;3;1;16;11;NA;0.76;7;"Snow";65
2013-01-22;-8;-8;-9;-8;-9;-10;100;92;81;1010;1006;1002;6;4;3;16;11;NA;0;8;"";64
2013-01-23;-7;-8;-9;-8;-9;-10;93;88;77;1012;1009;1007;8;5;3;11;8;NA;0;7;"Snow";47
2013-01-24;-6;-7;-8;-7;-8;-9;100;90;78;1019;1013;1008;7;4;2;10;5;NA;0;7;"Rain-Snow";355
2013-01-25;-7;-9;-10;-7;-9;-11;100;89;75;1023;1019;1015;8;6;1;16;10;NA;0;6;"Fog-Rain-Snow";69
2013-01-26;-4;-7;-11;-6;-9;-12;100;83;64;1019;1013;1010;18;7;3;26;8;NA;0;7;"Fog-Rain-Snow";211
2013-01-27;2;-3;-8;0;-3;-7;93;81;64;1014;1007;1002;31;15;10;35;21;NA;0;7;"Rain-Snow";211
2013-01-28;4;2;0;1;-1;-2;93;84;68;1017;1012;1006;31;16;10;32;16;NA;0;6;"";219
2013-01-29;8;4;2;6;3;-1;87;83;69;1015;1009;1007;31;11;10;43;29;52;0.25;7;"Rain";216
2013-01-30;12;9;6;9;7;2;93;79;61;1010;1007;1002;31;14;3;55;35;72;7.11;6;"Rain";237
2013-01-31;7;6;4;2;1;-1;87;70;43;1014;1010;1006;31;11;10;50;43;74;0;4;"Rain";247
2013-02-01;6;4;3;3;2;1;100;83;65;1010;1002;989;26;14;10;40;26;53;2.03;7;"Rain";214
2013-02-02;3;1;0;3;-1;-4;100;85;62;1010;999;988;31;14;10;35;21;NA;0.25;6;"Rain-Snow";297
2013-02-03;2;1;-1;0;-2;-4;93;79;55;1017;1012;1006;31;12;2;42;23;NA;0;7;"Snow";266
2013-02-04;6;3;0;4;2;-1;100;87;70;1009;1007;1004;31;15;5;40;29;NA;0.76;7;"Rain-Snow";245
2013-02-05;6;2;-1;1;-1;-4;87;74;57;1008;1000;996;10;10;3;47;27;66;0.51;4;"Rain-Snow";231
2013-02-06;1;-1;-3;-1;-3;-6;93;83;67;1004;999;996;31;12;3;21;10;NA;0;5;"Snow-Hail";216
2013-02-07;1;-1;-3;-1;-3;-4;100;87;65;1011;1006;1002;31;13;2;26;14;NA;0;6;"Snow";263
2013-02-08;-2;-4;-6;-2;-4;-8;100;90;79;1016;1011;1009;31;9;1;16;11;NA;1.02;7;"Snow";274
2013-02-09;-2;-4;-8;-3;-6;-8;100;90;68;1020;1016;1013;14;8;0;16;11;NA;0.25;6;"Fog-Snow";263
2013-02-10;-1;-4;-7;-6;-7;-11;93;75;46;1020;1014;1009;31;14;10;19;10;NA;0;4;"Snow";169
2013-02-11;-2;-6;-9;-5;-8;-11;86;76;58;1012;1007;1005;31;14;10;26;13;NA;0;6;"";78
2013-02-12;-2;-3;-4;-4;-6;-8;93;79;61;1017;1011;1007;18;9;3;23;18;NA;0;7;"Snow";46
2013-02-13;-2;-3;-6;-5;-6;-8;93;78;58;1029;1022;1015;19;11;6;11;8;NA;0;6;"Snow";351
2013-02-14;1;-4;-10;-3;-7;-11;100;84;52;1030;1022;1016;19;5;0;14;6;NA;0;6;"Fog-Snow";127
2013-02-15;0;-2;-5;-1;-4;-7;93;83;68;1022;1017;1014;14;8;3;14;8;NA;0;7;"Rain-Snow";216
2013-02-16;3;1;-1;2;1;-1;100;94;84;1025;1022;1020;10;4;1;14;11;NA;0.25;7;"Rain-Snow";260
2013-02-17;1;0;-1;1;-1;-2;100;94;78;1026;1024;1022;8;3;0;13;6;NA;0;7;"Fog-Rain";53
2013-02-18;1;-1;-2;0;-2;-3;100;91;73;1025;1021;1017;10;4;0;11;6;NA;0;7;"Fog";73
2013-02-19;0;-1;-2;0;-2;-4;100;90;74;1020;1015;1012;31;9;1;27;14;NA;1.02;7;"Rain-Snow-Hail";300
2013-02-20;-2;-3;-4;-3;-5;-7;93;82;56;1025;1021;1017;31;13;2;21;13;NA;0;6;"Snow";20
2013-02-21;-4;-5;-6;-5;-6;-8;100;89;66;1025;1021;1019;26;8;2;19;13;NA;0.25;7;"Snow";54
2013-02-22;-5;-6;-7;-6;-7;-9;100;91;67;1022;1016;1013;14;5;1;27;18;NA;0;7;"Snow";56
2013-02-23;-3;-5;-7;-3;-6;-7;100;95;89;1015;1012;1010;4;2;0;27;19;NA;5.08;7;"Fog-Snow";37
2013-02-24;-1;-3;-5;-1;-2;-4;100;98;92;1017;1012;1010;5;1;0;14;11;NA;2.03;7;"Fog-Rain-Snow";32
2013-02-25;0;-1;-1;0;-1;-1;100;99;95;1027;1019;1015;0;0;0;19;11;NA;2.03;7;"Fog-Rain-Snow";45
2013-02-26;-1;-1;-1;0;-1;-2;100;99;95;1033;1029;1025;1;0;0;16;8;NA;0;7;"Fog-Rain";45
2013-02-27;-1;-1;-2;-1;-2;-2;100;99;94;1033;1031;1029;8;3;0;14;10;NA;0;7;"Fog-Rain-Snow";55
2013-02-28;0;-1;-1;0;-1;-1;100;99;94;1032;1027;1023;14;2;0;11;5;NA;0;7;"Fog";348
2013-03-01;1;-1;-2;1;-1;-3;100;91;76;1026;1023;1021;26;10;3;21;11;NA;0;7;"Rain-Snow";295
2013-03-02;3;0;-3;-2;-3;-4;93;81;57;1027;1023;1020;31;15;10;16;10;NA;0;6;"";236
2013-03-03;2;-1;-4;-1;-3;-6;93;82;63;1025;1022;1020;26;13;10;24;13;NA;0;6;"Snow";267
2013-03-04;6;2;-2;-2;-3;-5;87;68;42;1025;1021;1017;31;19;10;13;8;NA;0;5;"";152
2013-03-05;7;2;-3;1;-3;-6;86;70;50;1019;1012;1007;31;27;19;14;8;NA;0;NA;"";234
2013-03-06;9;2;-4;3;-1;-6;93;69;45;1009;1005;1003;31;23;18;19;11;NA;0;NA;"";203
2013-03-07;5;3;1;4;2;-1;100;85;67;1005;1002;1001;19;6;2;14;6;NA;0;8;"Rain";62
2013-03-08;4;2;0;4;2;-1;100;99;93;1007;1004;1003;2;0;0;24;11;NA;0;7;"Fog-Rain";76
2013-03-09;2;0;-1;2;1;-1;100;99;94;1006;1003;1000;3;0;0;16;13;NA;2.03;8;"Fog-Rain";62
2013-03-10;6;0;-6;6;1;-6;100;98;88;1004;999;997;14;4;0;26;11;NA;3.05;6;"Fog-Rain-Snow";42
2013-03-11;-6;-6;-7;-5;-7;-8;100;91;77;1008;1005;1002;14;10;2;21;14;NA;0.51;7;"Snow";55
2013-03-12;-6;-7;-7;-6;-7;-8;100;94;86;1008;1003;1001;8;3;1;24;16;NA;3.05;7;"Fog-Snow";53
2013-03-13;-3;-7;-12;-6;-8;-13;100;88;63;1010;1004;1001;31;9;2;16;10;NA;0;6;"Snow";23
2013-03-14;-1;-8;-14;-4;-8;-15;100;84;59;1014;1009;1006;19;9;0;16;11;NA;0.25;4;"Snow";260
2013-03-15;-3;-8;-12;-6;-11;-13;93;73;41;1019;1015;1011;31;15;3;19;10;NA;0;4;"Snow";268
2013-03-16;3;-3;-8;-5;-8;-12;80;60;29;1019;1015;1010;31;21;10;26;14;NA;0;6;"";174
2013-03-17;5;2;-1;-3;-8;-11;65;46;25;1012;1004;998;26;14;10;26;16;NA;0;7;"Snow";146
2013-03-18;3;0;-2;1;-1;-3;100;86;59;1000;995;993;19;7;0;26;16;NA;4.06;7;"Fog-Rain-Snow";100
2013-03-19;2;-1;-3;0;-2;-3;100;91;65;1003;997;993;8;4;0;21;10;NA;0.51;7;"Fog-Snow";320
2013-03-20;0;-1;-2;0;-2;-3;100;94;81;1008;1004;1001;8;3;0;23;8;NA;3.05;7;"Fog-Snow";51
2013-03-21;1;-1;-3;-1;-3;-4;100;88;66;1021;1015;1007;24;9;0;21;11;NA;0;7;"Fog-Snow";308
2013-03-22;-2;-3;-4;-3;-5;-7;100;87;68;1022;1020;1018;31;10;0;24;11;NA;0;6;"Fog-Rain-Snow";69
2013-03-23;-5;-7;-8;-5;-10;-14;93;72;41;1024;1020;1018;31;12;4;39;27;NA;0;6;"Snow";74
2013-03-24;-3;-7;-11;-10;-13;-15;80;57;30;1024;1019;1016;31;26;19;40;26;NA;0;NA;"";75
2013-03-25;-2;-6;-8;-9;-10;-11;86;66;40;1020;1016;1013;31;17;10;42;29;NA;0;5;"";73
2013-03-26;-1;-4;-8;-9;-10;-11;86;64;37;1016;1013;1011;31;18;10;39;23;NA;0;7;"";65
2013-03-27;-1;-4;-7;-4;-8;-11;93;69;37;1015;1012;1010;31;14;6;32;16;NA;0;7;"Snow";71
2013-03-28;1;-2;-4;-3;-4;-6;100;81;50;1013;1009;1005;19;7;2;23;11;NA;0;6;"Snow";65
2013-03-29;1;-1;-2;-2;-4;-6;100;80;49;1008;1006;1003;10;5;0;32;14;NA;0;5;"Fog-Snow";308
2013-03-30;1;-1;-3;-3;-4;-6;100;80;51;1010;1006;1005;11;5;0;19;6;NA;0;7;"Fog-Snow";28
2013-03-31;-1;-2;-4;-3;-4;-6;100;87;71;1013;1010;1008;31;8;2;21;8;NA;0.25;6;"Snow-Hail";10
2013-04-01;2;-2;-6;-3;-6;-10;100;72;31;1013;1011;1009;31;10;3;23;10;NA;0;5;"Fog-Snow";32
2013-04-02;1;-2;-4;-3;-5;-7;86;74;55;1016;1012;1010;31;14;10;27;14;NA;0;6;"Snow";73
2013-04-03;-1;-2;-3;-3;-4;-5;93;79;62;1018;1016;1014;16;10;6;29;18;NA;0;7;"Rain-Snow";71
2013-04-04;1;-1;-2;-2;-3;-4;87;81;68;1017;1013;1010;14;10;8;23;14;NA;0;7;"Rain-Snow";74
2013-04-05;1;0;-1;0;-2;-3;100;90;74;1014;1010;1008;19;8;0;18;13;NA;0;7;"Fog-Rain-Snow";48
2013-04-06;1;0;-2;0;-1;-2;100;96;85;1023;1017;1012;14;3;0;14;8;NA;0.76;7;"Fog-Rain-Snow";13
2013-04-07;6;1;-4;2;-4;-6;100;77;30;1024;1020;1016;10;2;0;13;8;NA;0;4;"Fog";207
2013-04-08;7;2;-3;-2;-4;-7;80;60;27;1018;1010;1005;31;24;19;23;11;NA;0;8;"";100
2013-04-09;10;6;2;3;0;-3;93;68;37;1006;1003;1001;31;14;10;21;8;32;0;7;"Rain";160
2013-04-10;11;6;0;7;4;-1;93;84;55;1009;1005;1002;31;15;10;32;14;52;2.03;6;"Rain";223
2013-04-11;17;11;4;10;7;3;93;77;50;1009;1002;999;31;13;10;35;19;NA;0.51;5;"Rain";201
2013-04-12;14;11;7;10;7;3;100;81;38;1007;1002;998;31;11;8;32;16;37;5.08;6;"Rain";243
2013-04-13;13;10;7;7;4;3;87;70;37;1023;1015;1006;31;12;10;40;24;NA;0.25;4;"Rain";235
2013-04-14;18;12;6;9;6;2;81;65;39;1026;1024;1023;31;11;10;26;14;NA;0;6;"Rain";198
2013-04-15;24;17;11;12;7;5;72;50;20;1024;1020;1017;NA;NA;NA;26;16;NA;0;NA;"";202
2013-04-16;20;15;10;12;9;6;100;67;30;1021;1019;1018;31;15;10;23;10;NA;0;6;"Rain";261
2013-04-17;21;16;12;9;8;7;77;58;35;1024;1021;1018;10;10;10;21;11;37;0;7;"";220
2013-04-18;24;18;12;11;8;2;67;52;28;1018;1015;1012;31;15;10;35;21;NA;0;4;"";228
2013-04-19;14;11;8;3;1;-3;66;48;22;1026;1021;1019;10;10;10;27;13;NA;0;7;"";289
2013-04-20;10;7;3;4;1;-2;87;62;35;1030;1028;1026;31;12;10;26;16;42;0;6;"";38
2013-04-21;15;9;4;7;4;1;81;64;45;1027;1020;1014;31;16;10;19;11;NA;0;5;"";58
2013-04-22;13;10;7;7;6;3;87;69;43;1018;1016;1014;26;14;10;18;10;NA;0;6;"";279
2013-04-23;17;12;6;7;4;2;87;58;26;1024;1019;1017;31;18;10;32;16;NA;0;7;"";239
2013-04-24;21;14;8;8;7;5;93;62;27;1027;1025;1023;31;14;10;21;11;NA;0;5;"";247
2013-04-25;23;16;9;12;8;6;82;57;31;1026;1023;1018;31;19;10;16;11;NA;0;6;"";232
2013-04-26;23;17;9;12;9;4;94;65;20;1018;1010;1004;31;14;10;32;16;NA;0.76;7;"Rain";224
2013-04-27;6;4;4;8;5;4;100;97;86;1011;1008;1005;19;8;3;26;19;NA;7.11;7;"Rain";12
2013-04-28;8;6;2;5;3;1;100;81;51;1018;1015;1010;31;11;6;23;13;NA;0;7;"Rain";86
2013-04-29;14;11;7;6;4;0;93;68;30;1021;1016;1014;31;13;10;29;13;NA;0;7;"Rain";231
2013-04-30;10;8;5;6;4;3;93;75;58;1025;1022;1020;26;13;6;16;10;NA;0.25;7;"Rain";51
2013-05-01;12;9;6;9;7;5;100;84;67;1026;1023;1020;31;11;3;26;11;NA;0;7;"Rain";77
2013-05-02;11;9;8;10;8;8;100;90;77;1021;1020;1019;19;7;1;14;10;NA;0;7;"Fog-Rain";43
2013-05-03;15;12;8;10;7;4;100;74;54;1020;1017;1016;31;13;3;19;10;NA;0;6;"Rain";65
2013-05-04;12;10;7;11;8;4;94;81;65;1020;1017;1016;26;14;6;16;6;NA;2.03;7;"Rain";189
2013-05-05;19;12;6;11;8;6;100;73;34;1024;1023;1020;31;11;0;16;11;NA;0;2;"Fog";135
2013-05-06;20;13;6;12;9;5;88;66;40;1023;1020;1017;31;18;10;23;10;40;0;3;"Rain";67
2013-05-07;15;13;12;15;13;12;100;96;86;1017;1015;1014;19;3;0;14;11;NA;2.03;7;"Fog-Rain";53
2013-05-08;22;16;8;15;11;7;100;73;31;1014;1013;1011;31;6;0;23;11;NA;0;3;"Fog";207
2013-05-09;20;17;13;14;12;10;94;76;51;1014;1013;1012;26;11;10;27;11;NA;0;5;"Rain-Thunderstorm";228
2013-05-10;17;14;12;13;8;4;100;70;38;1017;1013;1011;10;10;10;27;13;37;0;6;"";255
2013-05-11;14;12;9;10;8;6;87;75;53;1017;1015;1013;31;11;8;27;10;NA;1.02;6;"Rain";251
2013-05-12;12;9;5;8;6;3;93;79;49;1019;1014;1011;31;12;10;32;16;NA;0.51;5;"Rain";233
2013-05-13;13;8;3;9;6;2;93;82;67;1019;1015;1013;31;13;8;29;18;NA;0.76;6;"Rain";217
2013-05-14;15;11;8;10;8;6;93;75;50;1014;1011;1007;14;10;8;29;18;NA;0;5;"Rain";211
2013-05-15;24;17;9;13;9;6;88;62;23;1007;1003;999;31;11;10;24;13;NA;2.03;5;"Rain-Thunderstorm";180
2013-05-16;21;16;10;15;12;10;100;78;50;1003;999;995;31;15;10;21;10;NA;0;5;"Rain-Thunderstorm";91
2013-05-17;21;15;9;15;13;10;100;84;50;1002;998;996;31;7;0;37;10;61;42.93;6;"Fog-Rain-Thunderstorm";292
2013-05-18;16;12;9;13;10;8;100;87;53;1010;1007;1002;31;10;4;26;19;NA;7.87;6;"Rain";268
2013-05-19;18;13;8;14;11;8;100;90;67;1011;1008;1004;26;8;0;18;10;NA;16;6;"Fog-Rain-Thunderstorm";54
2013-05-20;15;12;9;11;8;7;100;78;55;1012;1009;1006;31;10;8;35;21;48;0;5;"Rain";224
2013-05-21;14;11;7;8;7;5;93;76;53;1012;1010;1008;10;10;10;19;13;NA;0;5;"";225
2013-05-22;9;8;7;9;7;3;100;85;70;1012;1008;1004;26;11;6;32;16;NA;6.1;7;"Rain";266
2013-05-23;11;6;1;6;3;0;100;77;49;1012;1008;1005;31;12;9;24;11;NA;1.02;5;"Rain";233
2013-05-24;9;6;3;6;3;2;100;81;49;1013;1010;1007;31;12;10;19;10;NA;0.76;6;"Rain";324
2013-05-25;12;8;3;6;5;3;100;79;48;1013;1011;1009;31;12;10;27;11;NA;0;6;"Rain";293
2013-05-26;9;7;5;9;7;4;100;96;91;1011;1005;1003;19;11;8;40;27;NA;12.95;7;"Rain";263
2013-05-27;9;8;7;9;8;7;100;94;84;1010;1007;1004;31;13;6;26;19;NA;3.05;7;"Rain";279
2013-05-28;18;12;6;10;7;4;100;73;30;1010;1005;1000;14;8;0;11;5;NA;0;4;"Fog";305
2013-05-29;14;11;8;11;9;7;100;86;70;1005;1000;998;31;13;6;26;10;NA;1.02;7;"Rain";222
2013-05-30;11;9;6;11;8;5;100;87;69;1008;1006;1001;31;11;6;37;16;NA;0.51;7;"Rain";281
2013-05-31;16;13;10;14;12;11;100;97;84;1006;1001;998;26;9;0;39;26;NA;4.06;7;"Fog-Rain-Thunderstorm";353
2013-06-01;13;11;10;14;12;9;100;97;88;1014;1009;1006;19;8;1;35;16;50;0.25;7;"Fog-Rain";317
2013-06-02;11;9;7;9;6;4;95;81;57;1024;1017;1013;31;13;10;37;29;52;2.03;7;"Rain";315
2013-06-03;16;11;6;9;7;5;89;75;45;1025;1023;1022;31;12;10;23;18;NA;0;6;"Rain";319
2013-06-04;17;12;6;13;9;5;100;80;55;1024;1021;1019;31;12;10;19;13;NA;0.51;3;"Rain";321
2013-06-05;18;13;9;13;7;2;100;59;27;1021;1020;1019;31;14;10;16;10;NA;0;5;"Rain";69
2013-06-06;20;13;6;12;9;4;93;66;40;1022;1021;1020;10;10;10;16;6;NA;0;1;"";85
2013-06-07;22;16;10;15;13;9;100;73;47;1022;1021;1019;26;12;10;14;6;NA;0;2;"Fog";69
2013-06-08;23;17;12;15;13;11;94;69;46;1020;1017;1013;31;11;10;19;6;NA;0;3;"";60
2013-06-09;19;16;13;15;13;11;100;87;66;1014;1011;1009;31;12;0;23;8;NA;16;6;"Fog-Rain-Thunderstorm";29
2013-06-10;18;14;11;14;12;8;100;88;68;1014;1010;1008;31;13;6;19;10;NA;0.76;6;"Rain";335
2013-06-11;19;13;7;12;10;7;100;73;40;1018;1016;1014;31;15;10;19;10;NA;0;4;"";269
2013-06-12;23;17;11;13;11;8;100;66;33;1020;1019;1017;31;15;10;23;11;NA;0;5;"Rain";210
2013-06-13;25;20;14;16;14;12;83;67;44;1019;1015;1011;31;13;10;58;18;77;4.06;5;"Rain-Thunderstorm";212
2013-06-14;18;14;11;13;9;5;100;70;34;1021;1019;1015;19;11;10;29;16;NA;0;5;"Rain-Thunderstorm";269
2013-06-15;21;14;8;13;10;8;94;68;41;1019;1015;1012;10;10;10;32;13;NA;0;5;"";211
2013-06-16;21;16;10;12;9;8;88;62;37;1017;1016;1015;10;10;10;18;13;NA;0;6;"";229
2013-06-17;24;18;12;16;13;10;88;67;44;1018;1016;1014;NA;NA;NA;19;10;NA;0;NA;"";77
2013-06-18;29;22;14;22;17;13;94;69;47;1018;1016;1014;31;27;0;13;8;NA;0;NA;"";34
2013-06-19;32;26;19;23;20;18;100;71;39;1018;1014;1009;31;8;0;23;10;NA;0;3;"Fog-Rain-Thunderstorm";89
2013-06-20;29;23;18;23;19;17;100;80;58;1014;1011;1008;31;13;5;29;11;NA;6.1;4;"Rain-Thunderstorm";79
2013-06-21;22;19;15;17;13;10;94;68;40;1017;1013;1009;26;10;10;35;21;NA;0;4;"Rain";224
2013-06-22;22;17;11;14;12;10;88;66;39;1017;1016;1013;10;10;10;26;14;NA;0;3;"";221
2013-06-23;21;18;14;13;11;8;82;63;32;1016;1013;1012;10;10;10;35;19;NA;0;4;"";235
2013-06-24;18;14;11;12;10;8;94;73;42;1021;1018;1016;10;10;10;26;14;NA;0;6;"Rain";259
2013-06-25;13;11;9;11;9;8;94;84;65;1025;1023;1021;31;14;10;24;16;NA;0.51;7;"Rain";305
2013-06-26;13;10;8;8;6;4;90;73;47;1026;1025;1024;31;13;10;32;19;NA;0;6;"Rain";285
2013-06-27;15;12;9;10;8;7;94;76;55;1026;1023;1021;31;13;10;19;11;NA;0.25;6;"Rain";241
2013-06-28;17;12;7;10;8;6;100;73;40;1022;1020;1019;31;12;10;26;11;NA;0;5;"Rain";227
2013-06-29;16;13;10;13;11;7;94;84;68;1022;1017;1015;31;12;6;26;14;NA;2.03;7;"Rain";239
2013-06-30;16;11;6;9;7;4;93;71;47;1024;1022;1020;10;10;10;23;14;NA;0;5;"";262
2013-07-01;24;18;12;13;11;9;82;63;35;1021;1017;1015;10;10;10;26;16;NA;0;3;"Rain";228
2013-07-02;23;17;11;13;10;6;94;60;23;1016;1015;1013;10;10;10;23;10;NA;0;3;"Thunderstorm";276
2013-07-03;22;19;15;16;14;9;94;75;49;1015;1011;1009;31;12;10;21;11;NA;0.76;6;"Rain";202
2013-07-04;23;19;15;16;15;13;94;81;42;1024;1020;1015;31;14;10;23;11;NA;0;6;"Rain";267
2013-07-05;23;19;14;16;15;13;94;78;50;1030;1027;1024;31;15;10;16;10;NA;0;5;"";309
2013-07-06;23;19;14;16;14;12;94;72;41;1031;1030;1028;31;14;10;14;8;NA;0;3;"";56
2013-07-07;23;17;11;13;12;10;94;63;33;1031;1030;1029;10;10;10;18;8;NA;0;1;"";49
2013-07-08;24;18;11;14;12;9;88;60;35;1031;1030;1027;10;10;10;16;8;NA;0;1;"";47
2013-07-09;26;19;12;15;13;11;94;63;32;1029;1025;1021;31;19;10;14;6;NA;0;1;"";59
2013-07-10;23;18;13;14;13;9;100;69;43;1021;1019;1017;31;14;10;29;10;NA;0;2;"";306
2013-07-11;18;13;9;12;10;7;100;73;43;1021;1020;1019;31;13;10;19;11;NA;0;5;"";317
2013-07-12;21;16;9;12;9;5;100;67;24;1022;1021;1020;27;12;10;16;11;NA;0;3;"";304
2013-07-13;22;16;9;12;10;7;100;65;28;1022;1021;1020;31;15;10;13;6;NA;0;2;"";328
2013-07-14;23;16;9;14;12;9;94;73;38;1023;1022;1020;31;16;10;24;11;NA;0;3;"";299
2013-07-15;23;17;10;12;10;7;100;66;27;1024;1022;1021;31;14;10;19;11;NA;0;2;"";315
2013-07-16;24;17;10;13;10;8;94;58;26;1025;1023;1021;10;10;10;14;6;NA;0;4;"";275
2013-07-17;25;19;12;13;12;10;88;59;29;1024;1023;1022;31;20;10;14;8;NA;0;6;"";39
2013-07-18;26;20;14;15;13;11;88;62;30;1025;1024;1022;10;10;10;16;10;NA;0;3;"";32
2013-07-19;26;19;13;14;12;11;88;58;31;1024;1022;1019;10;10;10;23;8;NA;0;1;"";351
2013-07-20;23;18;12;15;13;12;94;72;41;1023;1022;1020;31;13;10;13;8;NA;0;5;"";47
2013-07-21;27;20;13;13;11;9;88;53;23;1023;1022;1019;NA;NA;NA;19;8;NA;0;NA;"";67
2013-07-22;30;22;13;14;11;7;88;46;17;1021;1018;1014;10;10;10;13;6;NA;0;1;"";74
2013-07-23;31;23;15;15;11;7;73;46;15;1016;1015;1012;NA;NA;NA;14;6;NA;0;NA;"";125
2013-07-24;29;22;16;17;15;11;100;74;22;1017;1015;1011;31;10;2;26;8;NA;7.11;6;"Fog-Rain-Thunderstorm";233
2013-07-25;27;21;15;18;17;15;100;78;39;1018;1016;1014;31;7;0;14;6;NA;0;5;"Fog";240
2013-07-26;30;23;16;19;16;13;94;65;26;1017;1015;1012;31;17;10;13;10;NA;0.51;5;"Rain-Thunderstorm";228
2013-07-27;34;26;17;19;16;12;94;58;20;1014;1011;1006;31;21;10;26;8;NA;0;1;"Thunderstorm";196
2013-07-28;31;26;19;19;16;14;94;55;26;1016;1011;1006;31;15;9;42;18;48;6.1;6;"Rain-Thunderstorm";248
2013-07-29;23;19;16;18;17;15;95;84;53;1017;1015;1012;31;14;8;23;11;40;0.51;6;"Rain";244
2013-07-30;24;18;13;15;13;9;100;70;28;1019;1018;1016;31;15;10;32;19;42;0;3;"Rain";245
2013-07-31;22;19;16;16;14;13;100;73;51;1020;1018;1016;31;11;3;32;18;NA;0;5;"Rain";243
2013-08-01;29;22;14;15;14;12;88;61;29;1020;1018;1014;10;10;10;16;10;NA;0;2;"";204
2013-08-02;33;26;18;16;13;11;73;44;17;1017;1015;1011;NA;NA;NA;23;11;NA;0;NA;"";215
2013-08-03;31;25;19;17;14;12;73;48;24;1021;1016;1012;10;10;10;26;14;NA;0;3;"Rain";260
2013-08-04;27;22;18;18;16;11;88;67;27;1022;1021;1018;31;13;10;19;8;NA;0;3;"Rain";360
2013-08-05;29;22;14;18;16;12;100;68;28;1022;1019;1014;31;8;0;16;8;26;0;4;"Fog";116
2013-08-06;31;23;16;18;16;13;94;62;24;1017;1015;1012;31;10;2;45;10;84;12.95;5;"Rain-Hail-Thunderstorm";250
2013-08-07;25;20;15;19;17;15;100;84;55;1016;1013;1011;26;11;0;16;8;NA;0;6;"Fog-Rain";45
