"Date";"Max_TemperatureC";"Mean_TemperatureC";"Min_TemperatureC";"Dew_PointC";"MeanDew_PointC";"Min_DewpointC";"Max_Humidity";"Mean_Humidity";"Min_Humidity";"Max_Sea_Level_PressurehPa";"Mean_Sea_Level_PressurehPa";"Min_Sea_Level_PressurehPa";"Max_VisibilityKm";"Mean_VisibilityKm";"Min_VisibilitykM";"Max_Wind_SpeedKm_h";"Mean_Wind_SpeedKm_h";"Max_Gust_SpeedKm_h";"Precipitationmm";"CloudCover";"Events";"WindDirDegrees"
2013-01-18;-2;-3;-4;-4;-6;-7;93;81;67;1016;1007;998;11;8;5;29;11;NA;0;7;"Snow";61
2013-01-19;-3;-4;-5;-5;-6;-7;93;81;72;1001;995;992;14;8;2;34;23;NA;0.25;6;"Rain-Snow";63
2013-01-20;-2;-3;-5;-2;-4;-6;100;91;83;997;992;990;6;4;2;32;23;NA;0.76;7;"Rain-Snow";68
2013-01-21;-1;-2;-3;-1;-2;-4;100;92;86;1000;998;996;11;5;2;14;10;NA;0.51;7;"Rain-Snow";138
2013-01-22;0;-1;-2;0;-2;-3;100;93;86;1007;1003;998;13;5;0;18;8;NA;0.76;7;"Fog-Snow";189
2013-01-23;0;-2;-3;-1;-2;-4;94;89;80;1010;1007;1004;19;8;3;11;6;NA;0;7;"";48
2013-01-24;-3;-4;-5;-3;-6;-7;96;86;72;1019;1011;1006;14;7;2;19;10;NA;0;6;"";43
2013-01-25;-3;-4;-5;-6;-6;-6;86;81;73;1021;1017;1013;26;12;10;14;8;NA;0;7;"";67
2013-01-26;-2;-3;-6;-2;-6;-7;96;80;59;1017;1013;1010;13;8;2;18;10;NA;0;7;"Snow";145
2013-01-27;2;0;-3;2;-1;-3;100;91;74;1017;1010;1005;14;4;0;26;16;NA;3.05;7;"Fog-Rain-Snow";208
2013-01-28;4;2;1;2;1;0;100;95;81;1020;1015;1009;31;3;0;29;13;47;0;6;"Fog-Rain";213
2013-01-29;8;5;2;7;4;1;100;91;81;1018;1015;1014;31;8;2;37;29;61;8.89;7;"Rain";215
2013-01-30;11;9;7;10;7;2;98;88;65;1020;1014;1010;26;8;3;40;32;58;7.87;6;"Rain";228
2013-01-31;8;6;4;6;3;2;87;77;56;1024;1019;1016;31;13;10;50;31;71;0;6;"Rain";233
2013-02-01;7;6;4;7;4;3;100;89;73;1018;1005;992;31;10;5;39;21;39;6.1;7;"Rain";227
2013-02-02;5;2;-1;5;-1;-4;95;80;61;1016;1004;992;31;13;10;32;18;50;0.51;5;"Rain-Snow";303
2013-02-03;2;1;-1;0;-2;-3;97;80;66;1023;1019;1014;31;13;5;37;16;53;0;6;"Rain-Snow";248
2013-02-04;7;4;1;7;3;-1;100;92;70;1019;1014;1013;14;6;1;35;26;45;4.06;7;"Rain-Snow";231
2013-02-05;4;2;-1;2;0;-2;100;84;65;1014;1005;999;31;11;1;64;24;93;2.03;7;"Rain-Snow-Hail-Thunderstorm";231
2013-02-06;1;0;-2;1;-1;-4;100;92;76;1007;998;994;31;6;1;26;18;NA;3.05;7;"Snow";245
2013-02-07;2;-1;-3;-1;-2;-4;100;88;75;1014;1010;1006;26;10;5;26;13;NA;0;6;"Snow";265
2013-02-08;1;-1;-2;-1;-2;-6;97;85;69;1017;1013;1011;26;10;3;18;11;NA;0.51;6;"Snow";276
2013-02-09;1;-3;-7;-3;-6;-8;96;78;48;1021;1018;1015;31;13;3;14;8;NA;0;4;"Fog-Snow";309
2013-02-10;-2;-6;-9;-5;-7;-10;97;84;63;1020;1011;1001;26;11;0;21;8;NA;0;6;"Fog";86
2013-02-11;-1;-3;-5;-3;-6;-8;93;78;65;1004;1001;998;26;9;3;26;18;NA;0;7;"Snow";64
2013-02-12;-2;-3;-3;-5;-7;-9;80;68;54;1019;1010;1002;18;11;8;26;16;NA;0;7;"Snow";44
2013-02-13;-1;-3;-6;-6;-8;-10;80;63;44;1028;1022;1016;18;11;9;13;6;NA;0;6;"Snow";50
2013-02-14;-1;-4;-8;-2;-7;-9;97;77;50;1028;1020;1014;11;6;2;14;8;NA;2.03;7;"Snow";106
2013-02-15;2;-1;-3;1;-1;-3;99;93;87;1024;1019;1014;3;1;0;11;6;NA;0;7;"Fog-Rain-Snow";238
2013-02-16;4;2;-1;2;1;-2;100;92;76;1026;1024;1022;8;3;0;8;3;NA;0;4;"Fog";225
2013-02-17;3;1;-1;2;-1;-2;100;88;75;1025;1022;1020;19;6;0;19;8;NA;0;6;"Fog";48
2013-02-18;6;2;-2;-1;-2;-4;98;78;46;1022;1020;1018;31;9;5;21;13;NA;0;2;"";57
2013-02-19;4;-1;-5;-1;-3;-6;97;80;58;1021;1017;1015;14;8;3;13;5;NA;0;7;"Fog-Snow";293
2013-02-20;2;0;-2;-1;-4;-7;92;72;42;1023;1020;1017;31;12;6;27;14;NA;0;6;"Snow";43
2013-02-21;-1;-3;-5;-6;-8;-11;80;66;38;1022;1018;1015;31;13;10;29;19;NA;0;6;"Snow";42
2013-02-22;-3;-6;-7;-7;-9;-10;80;70;49;1017;1012;1010;31;12;3;35;23;NA;0;5;"Snow";38
2013-02-23;-3;-5;-7;-6;-7;-10;86;78;61;1014;1010;1008;14;7;3;26;16;NA;0;6;"Snow";22
2013-02-24;-1;-3;-6;-2;-5;-7;93;86;74;1017;1013;1010;8;6;3;11;5;NA;0.76;7;"Snow";333
2013-02-25;0;-1;-2;-1;-2;-3;100;94;87;1024;1018;1014;6;2;0;11;3;NA;1.02;7;"Fog-Snow";205
2013-02-26;4;0;-4;2;-1;-5;97;85;69;1029;1026;1022;11;7;2;26;13;NA;0.25;6;"Fog-Rain";43
2013-02-27;2;1;0;1;-1;-2;96;90;84;1030;1028;1027;18;7;3;26;16;NA;0;6;"Rain";41
2013-02-28;3;1;-1;0;-1;-2;93;83;72;1029;1025;1024;14;10;8;18;11;NA;0;7;"Rain";44
2013-03-01;2;1;1;-1;-2;-3;87;81;71;1026;1023;1022;26;11;8;19;13;NA;0;8;"";45
2013-03-02;4;1;-2;-2;-4;-5;80;66;44;1026;1023;1021;31;15;10;24;13;NA;0;7;"";66
2013-03-03;5;0;-5;-2;-3;-6;96;78;50;1025;1022;1020;16;8;3;23;10;NA;0;1;"";46
2013-03-04;11;4;-3;-1;-3;-4;93;66;28;1022;1017;1013;26;13;6;29;19;NA;0;NA;"";66
2013-03-05;13;6;-2;2;-1;-4;86;62;26;1015;1011;1007;19;17;14;16;11;NA;0;NA;"";68
2013-03-06;16;8;1;2;-1;-2;81;55;22;1008;1002;999;19;13;8;18;10;NA;0;6;"";53
2013-03-07;15;10;5;8;6;1;97;74;48;1001;1000;999;31;12;5;19;6;NA;0;6;"Rain";146
2013-03-08;14;10;6;9;7;4;98;76;53;1002;999;998;26;13;5;21;11;NA;0;7;"Rain";141
2013-03-09;13;10;6;8;7;4;93;81;55;1003;1002;1001;31;12;9;23;16;NA;0;5;"Rain";221
2013-03-10;9;6;2;6;3;-1;100;85;59;1003;1000;998;31;8;0;21;10;NA;0;6;"Fog";256
2013-03-11;1;0;-1;-1;-2;-2;94;87;72;1003;1001;999;14;6;3;23;13;NA;0.51;7;"Rain-Snow";47
2013-03-12;-3;-3;-4;-1;-4;-6;100;91;86;1003;998;996;6;3;1;26;19;NA;6.1;7;"Rain-Snow";42
2013-03-13;1;-3;-7;-6;-7;-9;93;76;42;1011;1004;1001;26;12;6;14;10;NA;0;6;"Snow";27
2013-03-14;1;-4;-9;-3;-7;-10;96;84;52;1015;1010;1008;16;8;1;14;5;NA;1.02;4;"Fog-Snow";318
2013-03-15;2;-4;-11;-7;-9;-11;96;66;32;1019;1016;1012;31;12;2;19;8;NA;0;1;"Fog";235
2013-03-16;6;1;-3;-2;-9;-12;57;41;18;1018;1011;1005;31;21;10;21;11;32;0;7;"Rain";135
2013-03-17;5;3;1;4;2;-3;96;86;45;1007;1000;995;31;10;4;29;13;37;10.92;7;"Rain-Snow";153
2013-03-18;7;4;2;4;1;-2;99;81;52;997;995;992;31;13;3;19;10;NA;0;6;"Fog-Rain";152
2013-03-19;6;3;1;3;2;0;97;89;81;1003;1000;994;26;10;6;26;14;47;5.08;6;"Rain-Snow-Hail";225
2013-03-20;7;3;0;4;2;0;97;88;58;1013;1004;999;31;10;3;29;13;45;5.08;6;"Rain";226
2013-03-21;7;3;-1;1;-1;-2;93;75;46;1019;1016;1013;19;10;3;21;11;NA;0;6;"Rain";285
2013-03-22;9;3;-3;0;-2;-4;93;66;37;1019;1013;1009;19;10;6;37;21;NA;0;6;"";60
2013-03-23;2;0;-1;-2;-3;-5;81;69;54;1012;1010;1009;19;11;6;37;27;55;0;7;"Rain-Snow";65
2013-03-24;5;2;-1;-2;-6;-11;80;57;34;1011;1009;1007;19;12;8;34;29;NA;0;7;"Rain";64
2013-03-25;1;-1;-3;-5;-8;-11;75;54;31;1011;1009;1007;19;13;10;29;23;NA;0;6;"Snow";53
2013-03-26;0;-2;-3;-5;-7;-9;74;59;45;1011;1009;1007;18;12;10;27;18;NA;0;7;"Snow";57
2013-03-27;3;-1;-5;-6;-7;-8;80;63;37;1011;1008;1006;26;12;10;27;16;NA;0;5;"";74
2013-03-28;6;1;-4;-2;-6;-7;75;58;34;1009;1007;1005;16;9;6;19;11;NA;0;6;"";8
2013-03-29;4;1;-3;-2;-4;-6;93;71;38;1010;1007;1004;8;6;2;14;8;NA;0;6;"";206
2013-03-30;6;2;-3;-3;-4;-7;88;65;34;1008;1004;1003;11;6;3;23;16;NA;0;6;"";33
2013-03-31;4;1;-3;-4;-6;-8;86;61;32;1012;1009;1007;14;9;6;21;11;NA;0;5;"Snow";27
2013-04-01;7;1;-4;-4;-6;-8;86;58;24;1012;1007;1004;31;15;9;32;19;NA;0;6;"";51
2013-04-02;7;2;-3;-4;-7;-8;69;51;25;1011;1007;1005;31;20;10;34;23;50;0;2;"";51
2013-04-03;6;2;-1;-2;-4;-6;75;60;43;1012;1010;1009;19;11;9;32;24;NA;0;6;"";48
2013-04-04;11;4;-2;-2;-4;-6;69;53;31;1011;1007;1004;18;12;10;32;24;NA;0;6;"";55
2013-04-05;4;1;-2;-2;-3;-4;80;68;51;1013;1007;1004;13;9;6;29;23;NA;0;7;"";42
2013-04-06;4;2;1;1;-2;-3;87;68;52;1022;1016;1011;26;12;8;21;14;NA;0;7;"Rain";29
2013-04-07;9;4;-1;1;-3;-6;93;61;23;1023;1019;1013;31;11;6;21;13;32;0;5;"Rain";55
2013-04-08;9;4;-1;4;-1;-5;93;67;40;1015;1006;1003;31;13;6;23;13;NA;0.25;7;"Rain";113
2013-04-09;9;6;3;6;4;2;98;88;71;1005;1002;1000;31;11;3;50;13;71;6.1;6;"Rain-Hail";186
2013-04-10;10;8;6;6;5;3;94;83;54;1010;1007;1001;26;10;5;37;21;61;3.05;7;"Rain";223
2013-04-11;13;10;7;12;9;6;97;91;81;1009;1003;1001;26;9;4;29;18;48;14.99;7;"Rain";210
2013-04-12;13;10;7;9;6;4;100;80;48;1011;1005;1000;31;10;6;37;21;61;5.08;6;"Rain-Thunderstorm";220
2013-04-13;14;10;6;6;4;1;93;69;32;1024;1018;1011;26;12;5;29;19;NA;1.02;6;"Rain";224
2013-04-14;23;17;10;8;6;4;67;50;26;1024;1023;1021;10;10;10;16;8;NA;0;7;"Rain";159
2013-04-15;22;17;12;10;7;4;67;49;31;1021;1020;1019;NA;NA;NA;26;10;NA;0;NA;"";218
2013-04-16;20;16;11;12;9;5;88;61;34;1023;1021;1019;31;15;10;26;10;NA;0;6;"";260
2013-04-17;23;18;12;10;7;4;72;49;25;1024;1022;1017;31;23;10;18;8;NA;0;7;"";160
2013-04-18;17;14;11;11;6;-1;68;51;26;1022;1019;1015;31;12;10;34;14;48;0;6;"";227
2013-04-19;12;10;8;3;1;-2;71;52;28;1026;1023;1021;31;14;10;21;11;NA;0;6;"Rain";273
2013-04-20;10;8;6;3;2;-1;76;60;38;1027;1024;1022;31;13;10;34;21;52;0;7;"Rain";30
2013-04-21;11;9;7;6;2;-1;76;60;41;1023;1019;1016;31;14;10;21;14;NA;0;7;"";15
2013-04-22;16;11;7;6;3;0;76;59;33;1019;1017;1016;19;13;10;13;8;NA;0;7;"Rain";243
2013-04-23;17;10;3;6;3;-1;81;57;29;1025;1022;1019;31;14;10;23;8;NA;0;4;"";247
2013-04-24;21;13;6;9;6;4;92;62;32;1028;1026;1024;31;20;10;21;5;32;0;1;"";221
2013-04-25;23;16;7;9;7;4;88;52;22;1027;1023;1019;31;20;10;14;5;NA;0;1;"";181
2013-04-26;15;12;9;12;9;5;98;80;45;1019;1012;1006;31;10;3;18;6;NA;6.1;7;"Rain";214
2013-04-27;7;6;4;11;4;3;96;88;80;1011;1008;1006;14;9;3;21;13;35;7.11;7;"Rain";6
2013-04-28;9;7;4;6;4;2;96;84;69;1017;1015;1011;31;12;3;16;10;NA;0.51;7;"Rain";42
2013-04-29;14;10;6;6;4;1;97;71;38;1021;1018;1016;31;11;2;16;6;NA;0;5;"Fog-Rain";236
2013-04-30;9;8;6;8;6;4;93;85;66;1022;1020;1019;26;9;5;27;13;NA;8.89;7;"Rain";40
2013-05-01;14;10;7;10;8;6;93;82;69;1022;1019;1017;11;8;4;29;18;NA;0;7;"Rain";42
2013-05-02;19;13;7;10;9;7;98;73;38;1020;1018;1016;26;10;3;24;8;NA;0;5;"Rain";57
2013-05-03;17;13;9;12;9;7;96;76;52;1017;1015;1014;19;10;5;21;14;NA;0;6;"Rain";50
2013-05-04;19;14;10;13;8;3;100;72;30;1022;1018;1016;26;8;3;23;8;NA;0;6;"Rain";229
2013-05-05;21;12;4;9;6;4;97;64;25;1024;1022;1020;31;11;5;14;8;NA;0;1;"Fog";37
2013-05-06;21;16;9;12;8;5;82;56;32;1021;1018;1015;31;14;10;21;11;26;4.06;5;"Rain";48
2013-05-07;19;15;11;13;11;7;100;79;39;1017;1015;1014;31;7;1;18;10;NA;0.51;6;"Rain";238
2013-05-08;21;15;9;13;10;6;95;72;34;1015;1014;1011;31;13;5;21;10;NA;0.25;5;"Rain";193
2013-05-09;17;15;13;13;12;9;97;80;59;1015;1014;1013;19;10;8;21;14;NA;0;6;"Rain";220
2013-05-10;15;12;9;10;7;4;88;72;38;1020;1016;1014;31;14;10;26;14;NA;0;6;"Rain";244
2013-05-11;15;12;8;8;7;4;93;73;40;1020;1017;1015;31;12;10;32;13;48;0;6;"Rain";224
2013-05-12;12;8;4;8;6;1;95;77;41;1021;1017;1013;31;10;6;35;18;63;3.05;5;"Rain-Hail";239
2013-05-13;12;9;7;9;7;4;99;85;66;1021;1018;1016;26;9;3;26;18;NA;0.25;7;"Rain";214
2013-05-14;16;12;8;9;7;5;93;75;46;1016;1011;1004;31;13;10;26;16;NA;0;6;"Rain";205
2013-05-15;16;12;7;12;9;7;98;81;64;1004;1003;1001;31;13;10;32;13;52;2.03;6;"Rain";198
2013-05-16;13;11;8;12;10;8;100;90;80;1004;999;996;31;10;6;16;6;NA;4.06;7;"Rain";301
2013-05-17;11;10;8;9;8;8;100;91;76;1006;1001;998;31;9;1;19;11;NA;3.05;7;"Rain";263
2013-05-18;19;13;6;9;7;5;99;69;32;1009;1007;1006;31;10;2;24;8;NA;0;5;"Fog";127
2013-05-19;11;10;9;9;8;6;99;87;53;1011;1008;1006;31;10;6;24;14;NA;8.89;7;"Rain";228
2013-05-20;10;9;8;9;8;7;100;92;87;1012;1011;1009;18;8;5;29;18;48;7.11;7;"Rain-Thunderstorm";204
2013-05-21;13;11;8;11;9;7;100;91;78;1012;1011;1010;31;9;3;21;14;NA;6.1;7;"Rain";209
2013-05-22;12;9;7;11;6;4;100;84;61;1016;1012;1009;31;11;6;23;14;NA;0;7;"Rain";288
2013-05-23;7;4;2;7;4;2;97;89;78;1016;1010;1006;31;11;3;21;8;NA;16;6;"Fog-Rain-Thunderstorm";229
2013-05-24;11;6;1;4;2;-1;100;78;44;1013;1011;1010;31;9;1;23;6;NA;1.02;5;"Fog-Rain";263
2013-05-25;13;8;2;5;3;-1;96;70;30;1016;1013;1011;31;12;10;26;8;34;0.25;6;"Rain";347
2013-05-26;8;7;6;8;5;3;100;86;72;1016;1014;1013;31;10;3;29;16;42;7.87;7;"Rain";254
2013-05-27;18;12;7;7;5;1;94;63;24;1014;1011;1008;31;17;10;23;13;NA;0;6;"Rain";242
2013-05-28;21;13;6;13;7;2;94;71;35;1009;1004;1001;19;10;6;24;10;NA;7.11;5;"Rain-Thunderstorm";144
2013-05-29;11;9;7;9;7;6;100;88;68;1007;1004;1002;31;11;3;21;13;NA;2.03;7;"Rain";255
2013-05-30;16;11;6;7;6;5;99;75;45;1009;1007;1006;26;9;0;14;6;NA;0;6;"Fog-Rain";235
2013-05-31;14;11;8;13;9;6;100;91;80;1010;1007;1005;31;6;1;26;13;NA;6.1;7;"Rain";287
2013-06-01;17;14;10;12;10;7;94;79;56;1019;1014;1010;31;13;6;26;14;NA;0;6;"Rain";301
2013-06-02;18;12;7;8;4;1;86;57;24;1025;1022;1019;26;12;10;23;11;NA;0;4;"";329
2013-06-03;17;12;7;6;3;1;67;53;31;1027;1025;1023;10;10;10;19;13;NA;0;6;"";15
2013-06-04;19;14;9;7;4;1;71;49;20;1024;1021;1018;NA;NA;NA;19;14;NA;0;NA;"";37
2013-06-05;23;16;8;12;9;6;85;58;30;1019;1017;1015;10;10;10;18;10;NA;0;1;"";65
2013-06-06;24;18;12;12;8;5;82;52;23;1019;1019;1017;10;10;10;19;11;NA;0;1;"";59
2013-06-07;26;19;12;13;10;8;72;53;30;1020;1019;1016;10;10;10;18;10;NA;0;1;"";60
2013-06-08;25;19;13;14;12;10;85;60;35;1019;1015;1010;31;18;10;19;8;NA;0;4;"";57
2013-06-09;21;17;12;14;12;10;96;75;48;1011;1010;1008;31;13;3;21;13;NA;8.89;5;"Rain";270
2013-06-10;14;12;10;13;12;9;100;91;88;1016;1011;1009;19;8;2;11;6;NA;0.76;7;"Rain";293
2013-06-11;21;16;11;13;11;8;100;72;40;1019;1017;1016;31;8;0;18;5;NA;0;5;"Fog";238
2013-06-12;22;17;13;15;13;11;89;73;57;1020;1020;1019;31;14;10;19;6;NA;0;6;"Rain";201
2013-06-13;27;19;11;17;13;10;100;73;33;1021;1017;1012;31;11;3;40;13;66;0.51;6;"Rain";214
2013-06-14;18;14;9;11;9;7;96;72;39;1023;1021;1017;26;11;9;18;11;NA;0;6;"Rain";174
2013-06-15;21;16;10;14;10;8;88;69;45;1017;1016;1014;31;13;10;32;13;47;0;6;"";219
2013-06-16;24;17;9;12;9;7;87;59;26;1019;1016;1013;19;10;10;16;8;NA;0.25;4;"";204
2013-06-17;32;23;14;18;13;10;82;55;22;1015;1013;1009;31;19;10;18;11;NA;0;6;"Rain-Thunderstorm";97
2013-06-18;32;24;17;18;16;13;83;55;24;1016;1014;1012;31;18;10;18;6;NA;0;1;"";20
2013-06-19;32;26;20;21;18;16;78;58;34;1014;1011;1008;31;26;10;26;13;NA;0;7;"Thunderstorm";70
2013-06-20;25;20;14;21;16;13;98;77;49;1017;1013;1010;26;11;0;40;10;58;17.02;5;"Rain-Thunderstorm";264
2013-06-21;19;17;13;15;12;11;97;78;57;1019;1016;1014;31;12;10;29;18;NA;1.02;5;"Rain";226
2013-06-22;21;17;12;14;12;10;94;76;51;1019;1017;1014;31;14;5;26;13;NA;0.76;5;"Rain";211
2013-06-23;18;14;12;13;10;8;93;72;46;1018;1016;1014;31;12;9;35;21;48;0;5;"Rain";229
2013-06-24;16;13;11;12;9;7;89;78;58;1025;1021;1018;31;14;10;23;14;NA;0.76;6;"Rain";260
2013-06-25;14;12;9;12;9;8;96;86;76;1029;1026;1024;31;13;5;14;10;NA;11.94;6;"Rain";276
2013-06-26;16;11;7;10;6;2;96;66;33;1029;1028;1027;26;14;10;14;6;NA;0;5;"";325
2013-06-27;17;12;8;11;8;6;94;78;47;1028;1024;1022;31;12;4;21;6;NA;2.03;6;"Rain";262
2013-06-28;17;12;8;10;8;7;100;73;47;1023;1021;1021;31;11;0;18;6;NA;0;6;"Fog";240
2013-06-29;19;16;12;15;12;9;100;81;51;1024;1020;1017;31;10;3;26;14;NA;1.02;7;"Rain";266
2013-06-30;20;13;7;11;9;7;100;70;42;1026;1024;1022;10;10;10;14;6;NA;0;4;"Fog";300
2013-07-01;23;16;9;13;11;8;94;67;35;1023;1019;1016;31;11;10;11;5;NA;0;5;"Fog";229
2013-07-02;25;18;12;15;13;10;100;68;32;1018;1015;1011;31;12;10;16;6;NA;0;3;"Fog";198
2013-07-03;18;17;14;16;14;13;98;85;63;1017;1012;1010;31;10;3;23;14;NA;10.92;6;"Rain";220
2013-07-04;20;17;14;15;13;11;100;80;55;1026;1021;1016;26;10;5;14;8;NA;0;6;"Fog-Rain";253
2013-07-05;23;17;11;14;13;10;99;72;47;1029;1028;1026;31;10;5;14;6;NA;0;3;"Fog";297
2013-07-06;26;20;14;16;13;12;88;64;36;1029;1028;1025;31;18;10;21;13;NA;0;4;"";46
2013-07-07;26;21;16;16;13;9;82;57;31;1029;1028;1026;31;17;10;24;16;NA;0;1;"";40
2013-07-08;26;21;15;14;12;9;77;52;26;1029;1027;1025;31;18;10;26;16;NA;0;1;"";42
2013-07-09;26;21;16;14;12;11;72;54;33;1026;1023;1020;31;19;10;21;16;NA;0;3;"";39
2013-07-10;27;21;16;16;13;7;82;56;23;1021;1019;1016;31;20;10;21;11;NA;0;2;"";25
2013-07-11;21;16;11;12;9;8;82;60;36;1021;1020;1019;31;13;10;26;13;34;0;1;"";35
2013-07-12;23;17;11;12;9;8;88;60;30;1022;1021;1019;31;18;10;18;13;NA;0;1;"";38
2013-07-13;24;18;12;12;10;8;82;58;29;1023;1021;1020;31;18;10;18;11;23;0;1;"";34
2013-07-14;26;19;12;13;11;7;82;57;23;1023;1022;1020;31;16;10;14;8;NA;0;3;"";39
2013-07-15;26;19;12;13;12;10;89;58;30;1024;1023;1021;31;22;10;14;6;NA;0;3;"";13
2013-07-16;27;21;14;14;12;8;84;53;22;1024;1022;1020;31;22;19;14;8;NA;0;NA;"";51
2013-07-17;27;22;16;13;12;10;72;49;25;1023;1022;1020;31;21;10;21;13;NA;0;5;"";45
2013-07-18;28;23;18;14;12;10;64;47;31;1022;1021;1019;31;21;10;26;14;NA;0;4;"Rain";46
2013-07-19;29;23;18;14;12;9;68;48;21;1022;1020;1018;31;25;10;23;18;NA;0;1;"";43
2013-07-20;28;22;16;15;12;10;73;51;24;1021;1019;1016;31;29;26;24;16;NA;0;NA;"";49
2013-07-21;31;23;17;16;13;10;77;49;20;1020;1019;1016;31;31;31;23;14;NA;0;NA;"";60
2013-07-22;32;24;16;16;12;9;68;46;16;1019;1017;1013;31;31;31;26;6;NA;0;NA;"";39
2013-07-23;32;24;17;18;16;13;89;61;26;1016;1014;1010;31;13;5;26;6;47;0.51;4;"Rain-Thunderstorm";353
2013-07-24;26;21;16;18;17;15;96;79;52;1017;1015;1014;26;14;8;21;6;NA;1.02;5;"Rain-Thunderstorm";209
2013-07-25;28;22;15;20;17;14;95;74;42;1018;1016;1014;26;14;5;16;5;NA;2.03;3;"Rain";168
2013-07-26;30;24;18;21;18;15;90;70;37;1017;1014;1011;31;16;10;14;8;NA;1.02;6;"Rain-Thunderstorm";75
2013-07-27;33;27;20;20;16;10;89;53;18;1013;1010;1005;31;23;10;27;11;45;0.25;5;"";145
2013-07-28;22;19;17;18;16;14;95;79;49;1016;1013;1008;31;14;6;29;11;NA;7.87;7;"Rain";232
2013-07-29;22;19;16;18;16;13;99;81;57;1020;1017;1015;31;12;5;24;10;NA;0;6;"Rain";237
2013-07-30;23;18;13;16;13;10;94;71;39;1022;1021;1019;31;13;10;32;16;42;0;6;"Rain";230
2013-07-31;25;21;16;16;14;13;88;69;43;1022;1020;1019;31;11;10;29;18;NA;0;3;"";245
2013-08-01;31;23;15;16;14;11;94;60;21;1020;1017;1013;NA;NA;NA;14;10;NA;0;NA;"";99
2013-08-02;34;27;19;16;13;10;64;42;16;1016;1014;1011;NA;NA;NA;26;11;47;0;NA;"";189
2013-08-03;26;22;19;18;14;11;73;57;34;1022;1019;1012;31;12;10;45;14;64;0;4;"Rain-Thunderstorm";256
2013-08-04;27;21;15;16;13;10;91;58;29;1023;1022;1019;10;10;10;14;5;NA;0;4;"";336
2013-08-05;31;23;14;17;13;10;77;52;25;1021;1017;1012;10;10;10;14;8;NA;0;6;"";105
2013-08-06;26;21;16;18;16;9;94;70;38;1019;1016;1013;26;10;8;23;10;NA;9.91;4;"Rain-Thunderstorm";277
2013-08-07;25;20;15;18;15;14;98;75;44;1015;1012;1009;26;11;6;29;13;NA;0;6;"Rain-Thunderstorm";173
2013-08-08;21;18;15;16;14;12;97;77;59;1021;1017;1013;31;10;6;18;10;NA;0;6;"";293
2013-08-09;23;17;12;14;12;9;95;68;37;1022;1021;1020;31;12;10;19;6;NA;0;5;"Fog-Rain";268
2013-08-10;22;17;12;14;12;8;100;71;34;1022;1021;1020;31;12;0;27;10;39;0;3;"Fog";253
